fixture_id,universe,rank,product_id,title,categories,embedded_features,price,coordinate,component,side
u3_distractor_s9_final,m0_full_catalogue,4,B07YDJFZ39,Daily Ritual Women's Rayon Spandex Wide Rib Drop Sleeve Mock Neck Shirt,"[""Clothing, Shoes & Jewelry"", ""Women"", ""Clothing"", ""Tops, Tees & Blouses"", ""Blouses & Button-Down Shirts""]","[""91% Viscose, 9% Elastane"", ""Imported"", ""No Closure closure""]",,-0.28173631055663667,3,negative
u3_distractor_s9_final,m0_full_catalogue,5,B00X5Y6U9S,Love In 3/4 Sleeves Rayon Jersey A-LINE Tunic TOP,"[""Clothing, Shoes & Jewelry"", ""Women"", ""Clothing"", ""Tops, Tees & Blouses"", ""Tunics""]","[""95% Rayon, 5% Spandex"", ""Made in USA"", ""Pull On closure""]",,-0.27888637387728527,3,negative
u3_distractor_s9_final,m0_full_catalogue,1,B00UJ5IYUE,Women Summer Stripe Chiffon T-Shirt Short Sleeve Casual Tops Blouse,"[""Clothing, Shoes & Jewelry"", ""Westlake""]","[""Chiffon"", ""Pull On closure""]",,0.30009190620644993,3,positive
u3_distractor_s9_final,m0_full_catalogue,2,B09228WKCF,Womens Tops Casual Summer Short Sleeve T Shirts Cute Tees Blouses V Neck Peach M,"[""Clothing, Shoes & Jewelry"", ""Women"", ""Clothing"", ""Tops, Tees & Blouses"", ""T-Shirts""]","[""Pull On closure"", ""Tumble dry low""]",,0.27669268695579247,3,positive
u3_distractor_s9_final,m0_full_catalogue,3,B07T1D3HSK,Floerns Women's Palm Leaf Print Short Sleeve Summer Dress Multi Yellow L,"[""Clothing, Shoes & Jewelry"", ""Westlake""]","[""Pull On closure""]",,0.2699821146879258,3,positive
u3_distractor_s9_final,m0_full_catalogue,4,B09Z35D52F,"Eyumogic Women Summer Tunic T Shirts Tops Blouse Short Sleeve CasualV Neck Shirts (XX-Large,Green)","[""Clothing, Shoes & Jewelry"", ""Westlake""]","[""Pull On closure""]",,0.2602703671068141,3,positive
u3_distractor_s9_final,m0_full_catalogue,5,B082XS1SYY,Summer Casual Loose Tops for Womens Short Sleeve Black T-Shirts Tees with Side Split S,"[""Clothing, Shoes & Jewelry"", ""Women"", ""Clothing"", ""Tops, Tees & Blouses"", ""T-Shirts""]","[""Pull On closure"", ""Dry flat""]",,0.25247033237488925,3,positive
u3_distractor_s9_final,m0_full_catalogue,1,B08FC1WB1X,"ClothingAve. Women Ribbed Racerback Stretchy Cotton Blend Tank Top in Singles, Value Packs S-3X","[""Clothing, Shoes & Jewelry"", ""Women"", ""Clothing"", ""Tops, Tees & Blouses"", ""Tanks & Camis""]","[""57% Cotton, 38% Polyester, 5% Spandex"", ""Imported"", ""Pull On closure""]",,-0.27000802244163674,4,negative
u3_distractor_s9_final,m0_full_catalogue,2,B0C4XWV6W6,Basic Sleeveless Ribbed Square Neck Tank Top for Women Girls Daily Wearing,"[""Clothing, Shoes & Jewelry"", ""Women"", ""Clothing"", ""Tops, Tees & Blouses"", ""Tanks & Camis""]","[""90% Nylon, 10% Spandex"", ""Imported"", ""Pull On closure""]",17.99,-0.2683350717626873,4,negative
u3_distractor_s9_final,m0_full_catalogue,3,B00M0RIZBW,Active Women's Plain Short Sleeve T-Shirt V-Neck Cotton Spandex Top Tee Shirt,"[""Clothing, Shoes & Jewelry"", ""Men""]","[""95% Cotton, 5% Other Fibers"", ""Pull On closure""]",14.99,-0.26645304458966323,4,negative
u3_distractor_s9_final,m0_full_catalogue,4,B08883169Q,Womens Tank Top High Neck Solid Sleeveless Shirts V Neck Ribbed Tank Tops,"[""Clothing, Shoes & Jewelry"", ""Women"", ""Clothing"", ""Tops, Tees & Blouses"", ""Tanks & Camis""]","[""95% Payon & 5% Spandex, the material is very soft and very comfortable to wear."", ""Pull On closure"", ""Machine Wash""]",,-0.2659586925200427,4,negative
u3_distractor_s9_final,m0_full_catalogue,5,B08QRQGWWV,Womens Ribbed Short Sets 2 Piece Outfits Knit Lounge Pajama Set Long Sleeve Pullover Top and Shorts D,"[""Clothing, Shoes & Jewelry"", ""Women"", ""Clothing"", ""Lingerie, Sleep & Lounge"", ""Sleep & Lounge"", ""Sets""]","[""POLYESTER:62%,RAYON:30%,SPANDEX:8%"", ""Imported"", ""Drawstring closure""]",,-0.25945494223928584,4,negative
u3_distractor_s9_final,m0_full_catalogue,1,B0971VZ8SR,Dare2bStylish Women Plus Size Long 3/4 Sleeve Flared Swing Tunic Dress Blouse Top,"[""Clothing, Shoes & Jewelry"", ""Women"", ""Clothing"", ""Tops, Tees & Blouses"", ""Tunics""]","[""Rayon Spandex"", ""Made in the USA"", ""Pull On closure""]",33.99,0.30328845204307536,4,positive
u3_distractor_s9_final,m0_full_catalogue,2,B071NJH34P,Free to Live Women's Loose Flare Fit Extra Long or Short Sleeve Tunic - Made in USA,"[""Clothing, Shoes & Jewelry"", ""Women"", ""Clothing"", ""Tops, Tees & Blouses"", ""Tunics""]","[""95% Rayon, 5% Spandex"", ""Proudly made in the USA"", ""Extra long length tunic with long or short sleeves""]",,0.2914962852544879,4,positive
u3_distractor_s9_final,m0_full_catalogue,3,B01NCR6TKU,BILY Women's Plus 3/4 Sleeve Swing Loose Fit Flattering Tunic Top for Leggings,"[""Clothing, Shoes & Jewelry"", ""Women"", ""Clothing"", ""Tops, Tees & Blouses"", ""Tunics""]","[""95% Rayon, 5% Spandex"", ""Pull On closure"", ""Wash cold""]",,0.2876932416401319,4,positive
u3_distractor_s9_final,m0_full_catalogue,4,B08GC9MWHY,Women's 3/4 Sleeve Short Sleeve Loose Tunic Top Asymmetrical Swing Blouse Casual Long Shirt for Leggings,"[""Clothing, Shoes & Jewelry"", ""Women"", ""Clothing"", ""Tops, Tees & Blouses"", ""Tunics""]","[""95% Polyester, 5% Other Fibers"", ""Pull On closure"", ""Hand Wash Only""]",,0.2785036254321515,4,positive
u3_distractor_s9_final,m0_full_catalogue,5,B0B8NB7BF2,Luckymore Women's Casual Long Sleeve Tunic Tops Loose Fit Pleated Fall Shirts Blouse M-3XL,"[""Clothing, Shoes & Jewelry"", ""Women"", ""Clothing"", ""Tops, Tees & Blouses"", ""Tunics""]","[""65% Polyester, 30% Rayon, 5% Spandex"", ""Imported"", ""Pull On closure""]",,0.2722233871317504,4,positive
u3_distractor_s9_final,m0_full_catalogue,1,B07ZFG2GFM,"Womens Turtleneck Sweater Solid Ruffles Pullover Sweater Long Sleeve Stretch Slim Layer Tops (Pink, X-Large)","[""Clothing, Shoes & Jewelry"", ""Women"", ""Clothing"", ""Sweaters"", ""Pullovers""]","[""5% spandex"", ""Pull On closure""]",,-0.28804615316286697,5,negative
u3_distractor_s9_final,m0_full_catalogue,2,B01MYV0IUT,Tandisk Women's Dress Long Sleeve Stretch Solid A-Line Short Tunic Dresses,"[""Clothing, Shoes & Jewelry"", ""Westlake""]","[""Pull On closure""]",,-0.28516847039756743,5,negative
u3_distractor_s9_final,m0_full_catalogue,3,B08NPPRPKR,Women's Long Sleeve Shirts – Casual Crew Neck Tunic Tops for leggings with Pockets Wine,"[""Clothing, Shoes & Jewelry"", ""Women"", ""Clothing"", ""Tops, Tees & Blouses"", ""Tunics""]","[""Pull On closure"", ""Tumble dry""]",,-0.2832031948177313,5,negative
u3_distractor_s9_final,m0_full_catalogue,4,B083HT5XST,Women's Long Sleeve Mock Turtleneck Shirt Basic Stretchy Lightweight Layer Tops Solid Underscrub Comfort Tee,"[""Clothing, Shoes & Jewelry"", ""Women"", ""Clothing"", ""Tops, Tees & Blouses"", ""T-Shirts""]","[""100% Spandex"", ""Imported"", ""Pull On closure""]",,-0.2757294273274456,5,negative
u3_distractor_s9_final,m0_full_catalogue,5,B07X9YCB16,Tops Gray Green,"[""Clothing, Shoes & Jewelry"", ""Women"", ""Clothing"", ""Active"", ""Active Shirts & Tees""]","[""Pull On closure"", ""Line Dry""]",,-0.24911080254546109,5,negative
u3_distractor_s9_final,m0_full_catalogue,1,B07DD8J3JS,Miskely Women's Paisley Printed Short Sleeve Blouses V Neck Pleated Ruffle Casual Tunic Tops Shirt,"[""Clothing, Shoes & Jewelry"", ""Women"", ""Clothing"", ""Tops, Tees & Blouses""]","[""100% Rayon"", ""Pull On closure"", ""Tips: Our size is Asian size, smaller than US size, please choose up 1 or 2 size up! Please carefully check the size chart on the Picture before purchasing.Material : 95% Rayon + 5% Spandex. A nice silky feeling against the your skin gently.Soft,lightweight and stretchy,thin without see through,easy to wear,no wrinkles-very. Comfortable and smooth, very suitable for summer. Very nice material it keeps you cool in the summer and you can wear it all year.""]",16.99,0.23218357307717813,5,positive
u3_distractor_s9_final,m0_full_catalogue,2,B0BR3J4BX7,Rapbin Summer Shirts for Women Causal Short Sleeve Tops Solid Color Sweetheart Neckline Top with Ruffle Cuffs,"[""Clothing, Shoes & Jewelry"", ""Women"", ""Clothing"", ""Tops, Tees & Blouses"", ""Tunics""]","[""60% Polyester, 35% Rayon, 5% Spandex"", ""Imported"", ""Square Classic Ring closure""]",,0.22243513137083032,5,positive
u3_distractor_s9_final,m0_full_catalogue,3,B07MC47BTR,Florboom Women Summer Tops V Neck Casual Short Sleeve Tee Loose Fit T Shirts,"[""Clothing, Shoes & Jewelry"", ""Women"", ""Clothing"", ""Tops, Tees & Blouses""]","[""95% Rayon, 5% Spandex"", ""Imported""]",,0.21030831484566823,5,positive
u3_distractor_s9_final,m0_full_catalogue,4,B07YZQ4197,Milumia Women's Plus Size Tropical Leaf Print Short Sleeve Chiffon Summer Blouse Top,"[""Clothing, Shoes & Jewelry"", ""Women"", ""Clothing"", ""Tops, Tees & Blouses"", ""Blouses & Button-Down Shirts""]","[""100% Rayon"", ""Pull On closure"", ""Hand Wash Only""]",,0.20907610622292677,5,positive
u3_distractor_s9_final,m0_full_catalogue,5,B09SGYPW3M,OFEEFAN Womens Tops Ruffle Short Sleeve V Neck T-Shirts Casual Loose Fit,"[""Clothing, Shoes & Jewelry"", ""Women"", ""Clothing"", ""Tops, Tees & Blouses"", ""T-Shirts""]","[""Fabric: 35%Rayon,60% Polyester and 5% Spandex,very soft and comfortable for spring and summer"", ""Cute ruffle sleeve tops for spring summer and fall, pull on and down closure"", ""Care: Machine or hand wash in cold water, no bleach, no dry clean, hang or line dry, low iron if need""]",24.99,0.20751815082841685,5,positive
u3_distractor_s9_final,m0_full_catalogue,1,B073X1MB4L,Amazon Brand - Daily Ritual Women's Plus Size Jersey Short-Sleeve Scoop Neck Swing T-Shirt,"[""Clothing, Shoes & Jewelry"", ""Women""]","[""95% Rayon, 5% Spandex"", ""Imported"", ""Machine Wash""]",,-0.3274519451459764,6,negative
u3_distractor_s9_final,m0_full_catalogue,2,B07D5HLWRS,Daily Ritual Women's Plus Size Jersey Short-Sleeve Scoop Neck Shirt,"[""Clothing, Shoes & Jewelry"", ""Women"", ""Clothing"", ""Tops, Tees & Blouses"", ""Polos""]","[""95% Rayon, 5% Spandex"", ""Imported"", ""No Closure closure""]",,-0.27607348756665484,6,negative
u3_distractor_s9_final,m0_full_catalogue,3,B07536V97R,Daily Ritual Women's Plus Size Jersey Short-Sleeve Open Crew Neck Shirt,"[""Clothing, Shoes & Jewelry"", ""Women"", ""Clothing"", ""Tops, Tees & Blouses"", ""Tunics""]","[""95% Rayon, 5% Spandex"", ""Imported"", ""Pull On closure""]",,-0.2738397979673268,6,negative
u3_distractor_s9_final,m0_full_catalogue,4,B00JPT3BTO,Women's Basic Short Sleeve V-neck Tee Shirt Cotton Blend - Junior and Plus Sizes Olive Large,"[""Clothing, Shoes & Jewelry"", ""Women"", ""Clothing"", ""Tops, Tees & Blouses"", ""T-Shirts""]","[""Cotton Blend"", ""Pull On closure""]",,-0.2604181028126743,6,negative
u3_distractor_s9_final,m0_full_catalogue,5,B084X57DQ3,T Shirts for Women Round Neck Short Sleeve Colorblock Casual Tunic Plus Size Womens Tops Shirt,"[""Clothing, Shoes & Jewelry"", ""Women"", ""Clothing"", ""Tops, Tees & Blouses"", ""T-Shirts""]","[""Polyester,Cotton"", ""Pull On closure"", ""Material: Cotton & Polyester, Ultra Soft and Stretch Fabric, Comfy to Wear.""]",,-0.23389051405931513,6,negative
u3_distractor_s9_final,m0_full_catalogue,1,B08C6ZV58S,"Womens Long Sleeve Blouses, V Neck Tops Lantern Sleeve Shirts Loose Blouses","[""Clothing, Shoes & Jewelry"", ""Women"", ""Clothing"", ""Tops, Tees & Blouses"", ""Blouses & Button-Down Shirts""]","[""100% Spandex"", ""Pull On closure"", ""MATERIAL: 95% polyester and 5% spandex,bLightweight and soft. Chiffon blouse for women , sexy V neckline, long sleeve, lartern sleeve, floral printed, casual style and loose fitting.""]",,0.2800289250797544,6,positive
u3_distractor_s9_final,m0_full_catalogue,2,B07B4LN656,Pleione Womens V-Neck Pleated Shoulder Solid Blouse with 3/4 Button Tab Sleeve,"[""Clothing, Shoes & Jewelry"", ""Women"", ""Clothing"", ""Tops, Tees & Blouses"", ""Blouses & Button-Down Shirts""]","[""FRONT: 100% Rayon BACK/SLEEVES: 95% Rayon, 5% Spandex"", ""Pull On closure"", ""Hand Wash Only""]",,0.27602430913268877,6,positive
u3_distractor_s9_final,m0_full_catalogue,3,B09DPK11RM,AmélieBoutik Women Floral Inset V Neck Henley Long Sleeve Blouse Top,"[""Clothing, Shoes & Jewelry"", ""Women"", ""Clothing"", ""Tops, Tees & Blouses""]","[""96% Rayon, 4% Spandex"", ""Button closure"", ""Hand Wash Only""]",,0.26995100144360784,6,positive
u3_distractor_s9_final,m0_full_catalogue,4,B06ZZW2ZT1,Ninedaily Womens Business Tops Lapel V Neck Slimming Long Sleeve Office Blouse,"[""Clothing, Shoes & Jewelry"", ""Women"", ""Clothing"", ""Tops, Tees & Blouses"", ""Blouses & Button-Down Shirts""]","[""Material: 95% Rayon and 5% Spandex, Rayon for soft, Spandex for elastic, Blouse for women fashion 2021"", ""Pull On closure"", ""Machine Wash""]",30.99,0.2442637687062986,6,positive
u3_distractor_s9_final,m0_full_catalogue,5,B09KY6NW2D,KIRUNDO 2023 Fall Women's Long Sleeve V Neck Blouses Casual Loose Button Down Solid Knitted Tops Shirts,"[""Clothing, Shoes & Jewelry"", ""Women"", ""Clothing"", ""Tops, Tees & Blouses"", ""Blouses & Button-Down Shirts""]","[""75% Polyester, 22% Rayon, 3% Spandex"", ""Imported"", ""Pull On closure""]",,0.23361792627586128,6,positive
u3_distractor_s9_final,m0_full_catalogue,1,B09BJ4CKT4,Women's Pajama Set Comfy Long Sleeve Top and Pants Two Piece Loungewear Sleepwear Nightwear,"[""Clothing, Shoes & Jewelry"", ""Women"", ""Clothing"", ""Lingerie, Sleep & Lounge"", ""Sleep & Lounge"", ""Sets""]","[""95% Rayon, 5% Other Fibers"", ""Pull On closure"", ""Do Not Bleach""]",,-0.3318537288311327,7,negative
u3_distractor_s9_final,m0_full_catalogue,2,B0B7R5BCK5,Avenue Women's Plus Size Sleepshrt 3/4 Plcket,"[""Clothing, Shoes & Jewelry"", ""Women"", ""Clothing"", ""Tops, Tees & Blouses"", ""Blouses & Button-Down Shirts""]","[""60% Cotton, 40% Viscose"", ""Imported"", ""Pull On closure""]",24.93,-0.3249209514532944,7,negative
u3_distractor_s9_final,m0_full_catalogue,3,B077THDGS9,"Woman Within Women's Plus Size Perfect Short-Sleeve Polo Shirt - 1X, Pine","[""Clothing, Shoes & Jewelry"", ""Women""]","[""100% Cotton"", ""Imported"", ""Pull On closure""]",,-0.29727729175859735,7,negative
u3_distractor_s9_final,m0_full_catalogue,4,B07YFLWRKD,"Women's Pajama Set Cotton Short Sleeve Sleepwear Soft Nightwear Sets (1 Type Red, XX-Large)","[""Clothing, Shoes & Jewelry"", ""Women"", ""Clothing"", ""Lingerie, Sleep & Lounge"", ""Sleep & Lounge"", ""Sets""]","[""5% spandex"", ""Pull On closure"", ""Machine Wash""]",,-0.2879064769703556,7,negative
u3_distractor_s9_final,m0_full_catalogue,5,B07RGWNCZ9,IN'VOLAND Womens Plus Size Pajama Sets Shorts Sleeveless Tank Top Sleepwear Cute Graphic Print Pjs Set,"[""Clothing, Shoes & Jewelry"", ""Women"", ""Clothing"", ""Lingerie, Sleep & Lounge"", ""Sleep & Lounge"", ""Sets""]","[""95% Rayon, 5% Other Fibers"", ""Pull On closure"", ""Do Not Iron""]",,-0.2848960574639137,7,negative
u3_distractor_s9_final,m0_full_catalogue,1,B07DD59T6P,"Womens Lightweight Sexy Low Cut Halter Tunic Top with Stretch, Made in USA","[""Clothing, Shoes & Jewelry"", ""Women"", ""Clothing"", ""Tops, Tees & Blouses"", ""Tanks & Camis""]","[""90% Polyester, 10% Spandex"", ""Made in the USA"", ""Pull On closure""]",,0.2516350023349698,7,positive
u3_distractor_s9_final,m0_full_catalogue,2,B0C4XWV6W6,Basic Sleeveless Ribbed Square Neck Tank Top for Women Girls Daily Wearing,"[""Clothing, Shoes & Jewelry"", ""Women"", ""Clothing"", ""Tops, Tees & Blouses"", ""Tanks & Camis""]","[""90% Nylon, 10% Spandex"", ""Imported"", ""Pull On closure""]",17.99,0.2345991350809572,7,positive
u3_distractor_s9_final,m0_full_catalogue,3,B08XXL836L,Dellytop Women's V Neck Spaghetti Strap Loose Cami Tank Tops Summer Sleeveless Solid Shirts Blouses,"[""Clothing, Shoes & Jewelry"", ""Women"", ""Clothing"", ""Tops, Tees & Blouses"", ""Tanks & Camis""]","[""Material: 95%Rayon,5%Spandex, ultra soft, stretchy, skin-friendly and non see-through, comfortable to wear"", ""Pull On closure"", ""Hand Wash Only""]",,0.21412462677187524,7,positive
u3_distractor_s9_final,m0_full_catalogue,4,B07C6TMYWJ,"VETIOR Sleeveless Tunic, Women's Sleeveless Summer Casual Floral Flare Tank Top","[""Clothing, Shoes & Jewelry"", ""Women"", ""Clothing"", ""Tops, Tees & Blouses"", ""Tunics""]","[""100% Polyester"", ""Pull On closure""]",,0.20882062964223336,7,positive
u3_distractor_s9_final,m0_full_catalogue,5,B08SVW342Z,Verdusa Women's Open Back Spaghetti Strap Sleeveless Bodycon Cami Bodysuit Tops Violet Ribbed S,"[""Clothing, Shoes & Jewelry"", ""Women"", ""Clothing"", ""Bodysuits""]","[""Pull On closure"", ""Hand Wash Only""]",,0.19845256954518864,7,positive
u3_distractor_s9_final,m0_full_catalogue,1,B07RGWNCZ9,IN'VOLAND Womens Plus Size Pajama Sets Shorts Sleeveless Tank Top Sleepwear Cute Graphic Print Pjs Set,"[""Clothing, Shoes & Jewelry"", ""Women"", ""Clothing"", ""Lingerie, Sleep & Lounge"", ""Sleep & Lounge"", ""Sets""]","[""95% Rayon, 5% Other Fibers"", ""Pull On closure"", ""Do Not Iron""]",,-0.32281168933877064,8,negative
u3_distractor_s9_final,m0_full_catalogue,2,B00TTQ62WG,Jockey Women's Rayon Spandex Paisley Pajama Set,"[""Clothing, Shoes & Jewelry"", ""Women"", ""Clothing"", ""Lingerie, Sleep & Lounge"", ""Sleep & Lounge"", ""Sets""]","[""95% Rayon, 5% Spandex"", ""Imported"", ""Button closure""]",,-0.30747743368632496,8,negative
u3_distractor_s9_final,m0_full_catalogue,3,B087CMYRLJ,Ekouaer Cute Pajama Sets for Women Short Sleeve Tops and Shorts Sleepwear Comfy Pjs Loungewear Set S-XXL,"[""Clothing, Shoes & Jewelry"", ""Women"", ""Clothing"", ""Lingerie, Sleep & Lounge"", ""Sleep & Lounge"", ""Sets""]","[""95% Rayon, 5% Other Fibers"", ""Pull On closure"", ""Material: 95% Rayon and 5% Spandex. High quality fabric make this short pajama set comfortable, breathable, lightweight and cool to wear as sleepwear/loungewear at home in hot days.""]",,-0.292954277976418,8,negative
u3_distractor_s9_final,m0_full_catalogue,4,B07YFLWRKD,"Women's Pajama Set Cotton Short Sleeve Sleepwear Soft Nightwear Sets (1 Type Red, XX-Large)","[""Clothing, Shoes & Jewelry"", ""Women"", ""Clothing"", ""Lingerie, Sleep & Lounge"", ""Sleep & Lounge"", ""Sets""]","[""5% spandex"", ""Pull On closure"", ""Machine Wash""]",,-0.2897338881829688,8,negative
u3_distractor_s9_final,m0_full_catalogue,5,B09BJ4CKT4,Women's Pajama Set Comfy Long Sleeve Top and Pants Two Piece Loungewear Sleepwear Nightwear,"[""Clothing, Shoes & Jewelry"", ""Women"", ""Clothing"", ""Lingerie, Sleep & Lounge"", ""Sleep & Lounge"", ""Sets""]","[""95% Rayon, 5% Other Fibers"", ""Pull On closure"", ""Do Not Bleach""]",,-0.256848671046897,8,negative
u3_distractor_s9_final,m0_full_catalogue,1,B07CKW7BRZ,Daily Ritual Women's Standard Jersey Short-Sleeve V-Neck Shift Dress,"[""Clothing, Shoes & Jewelry"", ""Women"", ""Clothing"", ""Dresses"", ""Casual""]","[""95% Viscose, 5% Elastane"", ""Imported"", ""No Closure closure""]",,0.2128342068137712,8,positive
u3_distractor_s9_final,m0_full_catalogue,2,B08T65HDWX,Milumia Women's Casual Tee Shirt Dress Short Sleeve Crew Neck Straight Short Dress,"[""Clothing, Shoes & Jewelry"", ""Women"", ""Clothing"", ""Dresses""]","[""62% Polyester, 34% Cotton, 4% Elastane"", ""Pull On closure"", ""Hand Wash Only""]",24.99,0.20495140902493061,8,positive
u3_distractor_s9_final,m0_full_catalogue,3,B01IDRKU10,BH B.I.L.Y USA Women's Casual Round Neck Jersey Slim Fitting Mini Dolphin T-Shirt Dress,"[""Clothing, Shoes & Jewelry"", ""Women"", ""Clothing"", ""Dresses"", ""Casual""]","[""95% Rayon, 5% Spandex"", ""Pull On closure"", ""Hand Wash Only""]",,0.19529936515607427,8,positive
u3_distractor_s9_final,m0_full_catalogue,4,B01H76GF80,COLROVIE Womens Boat Neck Dolman Top - 3/4 Sleeve with O/V Neck,"[""Clothing, Shoes & Jewelry"", ""Women"", ""Clothing"", ""Tops, Tees & Blouses"", ""T-Shirts""]","[""95% Cotton, 5% Spandex"", ""Imported"", ""Pull On closure""]",,0.1931080816970484,8,positive
u3_distractor_s9_final,m0_full_catalogue,5,B07J67QHFW,Daily Ritual Women's Supersoft Terry Dolman-Sleeve Boat Neck Dress,"[""Clothing, Shoes & Jewelry"", ""Women"", ""Clothing"", ""Dresses"", ""Casual""]","[""97% Rayon, 3% Elastane"", ""Imported"", ""No Closure closure""]",,0.17504784344475077,8,positive
u3_distractor_s9_final,m0_full_catalogue,1,B07CK6L6JS,"Womens Plus Size Tops Floral Summer Flowy Tank Dress (3X, Lime Green Stripes)","[""Clothing, Shoes & Jewelry"", ""Westlake""]","[""5% spandex"", ""Pull On closure""]",,-0.27114843359757856,9,negative
u3_distractor_s9_final,m0_full_catalogue,2,B079YNH3J3,Junarose Women's Plus Size Delia Short Sleeve Top,"[""Clothing, Shoes & Jewelry"", ""Women"", ""Clothing"", ""Tops, Tees & Blouses"", ""Blouses & Button-Down Shirts""]","[""95% Polyester, 5% Elastane"", ""Imported"", ""Pull On closure""]",,-0.2283087502859106,9,negative
u3_distractor_s9_final,m0_full_catalogue,3,B00UEEN4VE,Women Elegant Stand Collar Lotus Leaf Ruffle OL Short Sleeve Blouse White US 10,"[""Clothing, Shoes & Jewelry"", ""Westlake""]","[""Pull On closure""]",,-0.2041891711641749,9,negative
u3_distractor_s9_final,m0_full_catalogue,4,B00ZOQCOMW,"Doublju Women Sleeveless Round Neck Stretchy Fabric Comfy Tank Top Blouse SKYBLUE,3XL","[""Clothing, Shoes & Jewelry"", ""Westlake""]","[""Pull On closure""]",,-0.20232261286693387,9,negative
u3_distractor_s9_final,m0_full_catalogue,5,B016PBI67G,Three Dots Women's Twill Cross Front Top,"[""Clothing, Shoes & Jewelry"", ""Women"", ""Clothing"", ""Tops, Tees & Blouses"", ""T-Shirts""]","[""100% Rayon"", ""Made in US"", ""Pull On closure""]",,-0.19781814072538878,9,negative
u3_distractor_s9_final,m0_full_catalogue,1,B074TY87MF,"VIISHOW Women's Casual Plain Simple T-Shirt Loose Pocket Dress with Pockets (S, Long Sleeves Grey)","[""Clothing, Shoes & Jewelry"", ""Women"", ""Clothing"", ""Dresses"", ""Casual""]","[""95% rayon , 5% spandex"", ""Hand Wash Only"", ""Material:95% Rayon,5% Spandex.""]",,0.27142779917317217,9,positive
u3_distractor_s9_final,m0_full_catalogue,2,B078MKRT8J,UXELY Women's Casual Comfy Long Sleeve Pullover Tunic Tops Round Neck Sweatshirt Loose Soft with Pockets Pullover,"[""Clothing, Shoes & Jewelry"", ""Women"", ""Clothing""]","[""Comfy Fabric - 95%Rayon 5%spandex, soft and gentle against your skin"", ""Pull On closure"", ""Do Not Bleach""]",,0.23337035756123453,9,positive
u3_distractor_s9_final,m0_full_catalogue,3,B0BMQS3TRR,Bexhex Shirts For Women Long Sleeve Tee Shirt Crew Neck Fall Sweatshirts Loose Fit,"[""Clothing, Shoes & Jewelry"", ""Women"", ""Clothing"", ""Fashion Hoodies & Sweatshirts""]","[""polyester,rayon,spandex"", ""Stretch closure"", ""Skin-Friendly Material: 60% Polyester 35% rayon 5% spandex. Soft Warm and Lightweight. This womens tops will provide you a most comfortable wearing experience""]",15.99,0.22869176069869238,9,positive
u3_distractor_s9_final,m0_full_catalogue,4,B08F5F5CCG,Women's Long Sleeve Shirts V Neck Tunic Tops for Leggings Loose Fit Winter Tops with Pocket Black Size M,"[""Clothing, Shoes & Jewelry"", ""Women"", ""Clothing"", ""Tops, Tees & Blouses"", ""T-Shirts""]","[""60% Polyester, 35% Rayon, 5% Spandex"", ""Pull On closure"", ""Skin-friendly brushed fabric. which is soft, stretchy, lightweight yet none-see-through offer supior warmth and comfort, special drop sleeve design offers a greater range of movement""]",,0.22712655553105698,9,positive
u3_distractor_s9_final,m0_full_catalogue,5,B09D8BGTQX,Womens Tunic Tops for Leggings Long Sleeve V Neck Shirts Fall clothes,"[""Clothing, Shoes & Jewelry"", ""Women"", ""Clothing"", ""Tops, Tees & Blouses"", ""Tunics""]","[""60% Polyester, 35% Rayon, 5% Spandex"", ""Machine or Hand Wash with Cold Water/ Hang or Line Dry/ No Bleach/ No Dry Clean."", ""Long sleeve, V Neck，Plain, Pocket, Loose fit, Lightweight.""]",,0.22638218631948137,9,positive
u3_distractor_s9_final,m0_full_catalogue,1,B07SHW13T4,Hue Women's Short Sleeve V-Neck Sleep Tee,"[""Clothing, Shoes & Jewelry"", ""Women"", ""Clothing"", ""Lingerie, Sleep & Lounge"", ""Sleep & Lounge"", ""Bottoms""]","[""60% Cotton, 40% Rayon"", ""Imported"", ""Pull-On closure""]",,-0.23484497223560774,10,negative
u3_distractor_s9_final,m0_full_catalogue,2,B01BO1IIOS,MBJ Womens V Neck Short Sleeve Pleats Tunic Top - Made in USA,"[""Clothing, Shoes & Jewelry"", ""Women"", ""Clothing"", ""Tops, Tees & Blouses"", ""Tunics""]","[""95% Rayon, 5% Spandex"", ""Made in U.S.A."", ""Hand Wash Only""]",,-0.22599352952954704,10,negative
u3_distractor_s9_final,m0_full_catalogue,3,B01I41MBT4,LL Womens Ombre V Neck Cap Sleeve T Shirt Dress - Made in USA,"[""Clothing, Shoes & Jewelry"", ""Women"", ""Clothing"", ""Dresses"", ""Casual""]","[""95% Rayon, 5% Spandex"", ""Made in U.S.A."", ""Pull On closure""]",,-0.2152893368829626,10,negative
u3_distractor_s9_final,m0_full_catalogue,4,B01D0NZHOC,LL Womens Ombre V Neck Cap Sleeve T Shirt Dress - Made in USA,"[""Clothing, Shoes & Jewelry"", ""Women"", ""Clothing"", ""Dresses"", ""Casual""]","[""95% Rayon, 5% Spandex"", ""Made in U.S.A."", ""Pull On closure""]",,-0.2152893368829626,10,negative
