sample_id,split,oracle_scenario_type,turn,retrieval_category,active_evidence,agent_query,fallback_activated,fallback_reasons,exact_all_phrases_candidate_count,exact_highest_match_count,exact_highest_tier_candidate_count,oracle_target_asin,exact_only_top_10,diagnostic_exact_only_target_rank,exact_stateful_bm25_rrf_top_10,diagnostic_exact_stateful_bm25_rrf_target_rank,exact_field_aware_bm25_rrf_top_10,diagnostic_exact_field_aware_bm25_rrf_target_rank,exact_dense_rrf_top_10,diagnostic_exact_dense_rrf_target_rank,exact_generic_field_dense_rrf_top_10,diagnostic_exact_generic_field_dense_rrf_target_rank
public_0002,evaluation,intent_override,1,Accessories Belts,"[""Buckle closure""]",Accessories Belts Buckle closure,True,"[""highest_exact_match_tier_exceeds_top_10""]",111,2,111,B071X54486,"[""B07Z28Y2V5"", ""B082TKGYN1"", ""B08SY5HCB6"", ""B013RTTUC4"", ""B07QR2XRSJ"", ""B01N5PZ42P"", ""B07CVR3PJS"", ""B07GDTGWX1"", ""B07MB6TNJ8"", ""B07XWDJ7PL""]",,"[""B07QR2XRSJ"", ""B082TKGYN1"", ""B07Z28Y2V5"", ""B096BCG6F2"", ""B07JBK5KBV"", ""B0BX2RMJ54"", ""B0913DGMQ1"", ""B00DUIGEBI"", ""B078HG9KCY"", ""B00EVB8AKG""]",,"[""B082TKGYN1"", ""B07QR2XRSJ"", ""B07Z28Y2V5"", ""B07CVR3PJS"", ""B08SY5HCB6"", ""B07KW7XRD3"", ""B078HG9KCY"", ""B07TMRKCY4"", ""B09WYMP2KC"", ""B00DUIGEBI""]",,"[""B082TKGYN1"", ""B07Z28Y2V5"", ""B076FB5TWG"", ""B07RFQ4Q2L"", ""B07FCHJ9M5"", ""B07KW7XRD3"", ""B07QPQ96L1"", ""B075KHPQBX"", ""B07QR2XRSJ"", ""B078HG9KCY""]",,"[""B082TKGYN1"", ""B07QR2XRSJ"", ""B07Z28Y2V5"", ""B07S29T59J"", ""B07RX2XYVQ"", ""B07RX27WQ2"", ""B073R3D8L1"", ""B078HG9KCY"", ""B07RX2576K"", ""B07KW7XRD3""]",
public_0002,evaluation,intent_override,2,Accessories Belts,"[""Buckle closure"", ""leather"", ""100% Leather""]",Accessories Belts Buckle closure leather 100% Leather,True,"[""highest_exact_match_tier_exceeds_top_10""]",22,4,22,B071X54486,"[""B00APLPSZ6"", ""B00APLPWFC"", ""B071X54486"", ""B07GDTGWX1"", ""B078BB4ZJZ"", ""B078HG9KCY"", ""B07QPQ96L1"", ""B0B8CY4P7J"", ""B016B07WZI"", ""B01727EVCQ""]",3,"[""B0913DGMQ1"", ""B078BB4ZJZ"", ""B091DZK1XF"", ""B072M9PJ3H"", ""B0058VB3AM"", ""B078HG9KCY"", ""B00I1080VW"", ""B071P5SP48"", ""B0062ODJAG"", ""B07RQBD7MY""]",,"[""B00APLPSZ6"", ""B00APLPWFC"", ""B078HG9KCY"", ""B0913DGMQ1"", ""B07KW7XRD3"", ""B0CHZYH847"", ""B06Y1RWRYH"", ""B01727EVCQ"", ""B071X54486"", ""B078BB4ZJZ""]",9,"[""B00APLPSZ6"", ""B00APLPWFC"", ""B07QPQ96L1"", ""B071X54486"", ""B072M9PJ3H"", ""B01N5PZ42P"", ""B078HG9KCY"", ""B07FCHJ9M5"", ""B07KW7XRD3"", ""B07K44N3JC""]",4,"[""B078HG9KCY"", ""B00APLPSZ6"", ""B00APLPWFC"", ""B0913DGMQ1"", ""B072M9PJ3H"", ""B07KW7XRD3"", ""B0C4HGYDMF"", ""B071P5SP48"", ""B078BB4ZJZ"", ""B00I1080VW""]",
public_0002,evaluation,intent_override,3,Accessories Belts,"[""leather"", ""100% Leather""]",Accessories Belts leather 100% Leather,True,"[""highest_exact_match_tier_exceeds_top_10""]",55,3,55,B071X54486,"[""B00APLPSZ6"", ""B00APLPWFC"", ""B0CHZYH847"", ""B071VKQM4X"", ""B071X54486"", ""B07GDTGWX1"", ""B00IDIMWIY"", ""B07RW633ZF"", ""B07QPQ8SZY"", ""B07RQSN383""]",5,"[""B078BB4ZJZ"", ""B07RW633ZF"", ""B00DR05848"", ""B0913DGMQ1"", ""B00EBGJEUG"", ""B091DZK1XF"", ""B06Y1RWRYH"", ""B000MKK9VI"", ""B0058VB3AM"", ""B071X54486""]",10,"[""B00APLPSZ6"", ""B00APLPWFC"", ""B0CHZYH847"", ""B06Y1RWRYH"", ""B0C4HGYDMF"", ""B07RW633ZF"", ""B071X54486"", ""B00EBGJEUG"", ""B00DR05848"", ""B01727EVCQ""]",7,"[""B00APLPSZ6"", ""B00APLPWFC"", ""B0CHZYH847"", ""B0C4HGYDMF"", ""B071X54486"", ""B071VKQM4X"", ""B07RW633ZF"", ""B072M9PJ3H"", ""B081N5L8JW"", ""B07QPQ8SZY""]",5,"[""B0C4HGYDMF"", ""B00APLPSZ6"", ""B00APLPWFC"", ""B01N5PZ42P"", ""B07RW633ZF"", ""B0CHZYH847"", ""B06Y1RWRYH"", ""B071X54486"", ""B00DR05848"", ""B078BB4ZJZ""]",8
public_0002,evaluation,intent_override,4,Accessories Belts,"[""leather"", ""100% Leather"", ""Imported"", ""Buckle closure""]",Accessories Belts leather 100% Leather Imported Buckle closure,False,[],7,5,7,B071X54486,"[""B07GDTGWX1"", ""B071X54486"", ""B016B07WZI"", ""B072M9PJ3H"", ""B01N2LFP2K"", ""B0C5F4BMLV"", ""B00I1080VW"", ""B01N5PZ42P"", ""B07MB6TNJ8"", ""B00APLPSZ6""]",2,"[""B07GDTGWX1"", ""B071X54486"", ""B016B07WZI"", ""B072M9PJ3H"", ""B01N2LFP2K"", ""B0C5F4BMLV"", ""B00I1080VW"", ""B01N5PZ42P"", ""B07MB6TNJ8"", ""B00APLPSZ6""]",2,"[""B07GDTGWX1"", ""B071X54486"", ""B016B07WZI"", ""B072M9PJ3H"", ""B01N2LFP2K"", ""B0C5F4BMLV"", ""B00I1080VW"", ""B01N5PZ42P"", ""B07MB6TNJ8"", ""B00APLPSZ6""]",2,"[""B07GDTGWX1"", ""B071X54486"", ""B016B07WZI"", ""B072M9PJ3H"", ""B01N2LFP2K"", ""B0C5F4BMLV"", ""B00I1080VW"", ""B01N5PZ42P"", ""B07MB6TNJ8"", ""B00APLPSZ6""]",2,"[""B07GDTGWX1"", ""B071X54486"", ""B016B07WZI"", ""B072M9PJ3H"", ""B01N2LFP2K"", ""B0C5F4BMLV"", ""B00I1080VW"", ""B01N5PZ42P"", ""B07MB6TNJ8"", ""B00APLPSZ6""]",2
public_0002,evaluation,intent_override,5,Accessories Belts,"[""leather"", ""100% Leather"", ""Imported"", ""Buckle closure""]",Accessories Belts leather 100% Leather Imported Buckle closure,False,[],7,5,7,B071X54486,"[""B07GDTGWX1"", ""B071X54486"", ""B016B07WZI"", ""B072M9PJ3H"", ""B01N2LFP2K"", ""B0C5F4BMLV"", ""B00I1080VW"", ""B01N5PZ42P"", ""B07MB6TNJ8"", ""B00APLPSZ6""]",2,"[""B07GDTGWX1"", ""B071X54486"", ""B016B07WZI"", ""B072M9PJ3H"", ""B01N2LFP2K"", ""B0C5F4BMLV"", ""B00I1080VW"", ""B01N5PZ42P"", ""B07MB6TNJ8"", ""B00APLPSZ6""]",2,"[""B07GDTGWX1"", ""B071X54486"", ""B016B07WZI"", ""B072M9PJ3H"", ""B01N2LFP2K"", ""B0C5F4BMLV"", ""B00I1080VW"", ""B01N5PZ42P"", ""B07MB6TNJ8"", ""B00APLPSZ6""]",2,"[""B07GDTGWX1"", ""B071X54486"", ""B016B07WZI"", ""B072M9PJ3H"", ""B01N2LFP2K"", ""B0C5F4BMLV"", ""B00I1080VW"", ""B01N5PZ42P"", ""B07MB6TNJ8"", ""B00APLPSZ6""]",2,"[""B07GDTGWX1"", ""B071X54486"", ""B016B07WZI"", ""B072M9PJ3H"", ""B01N2LFP2K"", ""B0C5F4BMLV"", ""B00I1080VW"", ""B01N5PZ42P"", ""B07MB6TNJ8"", ""B00APLPSZ6""]",2
public_0002,evaluation,intent_override,6,Accessories Belts,"[""leather"", ""100% Leather"", ""Imported"", ""Buckle closure""]",Accessories Belts leather 100% Leather Imported Buckle closure,False,[],7,5,7,B071X54486,"[""B07GDTGWX1"", ""B071X54486"", ""B016B07WZI"", ""B072M9PJ3H"", ""B01N2LFP2K"", ""B0C5F4BMLV"", ""B00I1080VW"", ""B01N5PZ42P"", ""B07MB6TNJ8"", ""B00APLPSZ6""]",2,"[""B07GDTGWX1"", ""B071X54486"", ""B016B07WZI"", ""B072M9PJ3H"", ""B01N2LFP2K"", ""B0C5F4BMLV"", ""B00I1080VW"", ""B01N5PZ42P"", ""B07MB6TNJ8"", ""B00APLPSZ6""]",2,"[""B07GDTGWX1"", ""B071X54486"", ""B016B07WZI"", ""B072M9PJ3H"", ""B01N2LFP2K"", ""B0C5F4BMLV"", ""B00I1080VW"", ""B01N5PZ42P"", ""B07MB6TNJ8"", ""B00APLPSZ6""]",2,"[""B07GDTGWX1"", ""B071X54486"", ""B016B07WZI"", ""B072M9PJ3H"", ""B01N2LFP2K"", ""B0C5F4BMLV"", ""B00I1080VW"", ""B01N5PZ42P"", ""B07MB6TNJ8"", ""B00APLPSZ6""]",2,"[""B07GDTGWX1"", ""B071X54486"", ""B016B07WZI"", ""B072M9PJ3H"", ""B01N2LFP2K"", ""B0C5F4BMLV"", ""B00I1080VW"", ""B01N5PZ42P"", ""B07MB6TNJ8"", ""B00APLPSZ6""]",2
public_0002,evaluation,intent_override,7,Accessories Belts,"[""leather"", ""100% Leather"", ""Imported"", ""Buckle closure""]",Accessories Belts leather 100% Leather Imported Buckle closure,False,[],7,5,7,B071X54486,"[""B07GDTGWX1"", ""B071X54486"", ""B016B07WZI"", ""B072M9PJ3H"", ""B01N2LFP2K"", ""B0C5F4BMLV"", ""B00I1080VW"", ""B01N5PZ42P"", ""B07MB6TNJ8"", ""B00APLPSZ6""]",2,"[""B07GDTGWX1"", ""B071X54486"", ""B016B07WZI"", ""B072M9PJ3H"", ""B01N2LFP2K"", ""B0C5F4BMLV"", ""B00I1080VW"", ""B01N5PZ42P"", ""B07MB6TNJ8"", ""B00APLPSZ6""]",2,"[""B07GDTGWX1"", ""B071X54486"", ""B016B07WZI"", ""B072M9PJ3H"", ""B01N2LFP2K"", ""B0C5F4BMLV"", ""B00I1080VW"", ""B01N5PZ42P"", ""B07MB6TNJ8"", ""B00APLPSZ6""]",2,"[""B07GDTGWX1"", ""B071X54486"", ""B016B07WZI"", ""B072M9PJ3H"", ""B01N2LFP2K"", ""B0C5F4BMLV"", ""B00I1080VW"", ""B01N5PZ42P"", ""B07MB6TNJ8"", ""B00APLPSZ6""]",2,"[""B07GDTGWX1"", ""B071X54486"", ""B016B07WZI"", ""B072M9PJ3H"", ""B01N2LFP2K"", ""B0C5F4BMLV"", ""B00I1080VW"", ""B01N5PZ42P"", ""B07MB6TNJ8"", ""B00APLPSZ6""]",2
public_0002,evaluation,intent_override,8,Accessories Belts,"[""leather"", ""100% Leather"", ""Imported"", ""Buckle closure""]",Accessories Belts leather 100% Leather Imported Buckle closure,False,[],7,5,7,B071X54486,"[""B07GDTGWX1"", ""B071X54486"", ""B016B07WZI"", ""B072M9PJ3H"", ""B01N2LFP2K"", ""B0C5F4BMLV"", ""B00I1080VW"", ""B01N5PZ42P"", ""B07MB6TNJ8"", ""B00APLPSZ6""]",2,"[""B07GDTGWX1"", ""B071X54486"", ""B016B07WZI"", ""B072M9PJ3H"", ""B01N2LFP2K"", ""B0C5F4BMLV"", ""B00I1080VW"", ""B01N5PZ42P"", ""B07MB6TNJ8"", ""B00APLPSZ6""]",2,"[""B07GDTGWX1"", ""B071X54486"", ""B016B07WZI"", ""B072M9PJ3H"", ""B01N2LFP2K"", ""B0C5F4BMLV"", ""B00I1080VW"", ""B01N5PZ42P"", ""B07MB6TNJ8"", ""B00APLPSZ6""]",2,"[""B07GDTGWX1"", ""B071X54486"", ""B016B07WZI"", ""B072M9PJ3H"", ""B01N2LFP2K"", ""B0C5F4BMLV"", ""B00I1080VW"", ""B01N5PZ42P"", ""B07MB6TNJ8"", ""B00APLPSZ6""]",2,"[""B07GDTGWX1"", ""B071X54486"", ""B016B07WZI"", ""B072M9PJ3H"", ""B01N2LFP2K"", ""B0C5F4BMLV"", ""B00I1080VW"", ""B01N5PZ42P"", ""B07MB6TNJ8"", ""B00APLPSZ6""]",2
public_0002,evaluation,intent_override,9,Accessories Belts,"[""leather"", ""100% Leather"", ""Imported"", ""Buckle closure""]",Accessories Belts leather 100% Leather Imported Buckle closure,False,[],7,5,7,B071X54486,"[""B07GDTGWX1"", ""B071X54486"", ""B016B07WZI"", ""B072M9PJ3H"", ""B01N2LFP2K"", ""B0C5F4BMLV"", ""B00I1080VW"", ""B01N5PZ42P"", ""B07MB6TNJ8"", ""B00APLPSZ6""]",2,"[""B07GDTGWX1"", ""B071X54486"", ""B016B07WZI"", ""B072M9PJ3H"", ""B01N2LFP2K"", ""B0C5F4BMLV"", ""B00I1080VW"", ""B01N5PZ42P"", ""B07MB6TNJ8"", ""B00APLPSZ6""]",2,"[""B07GDTGWX1"", ""B071X54486"", ""B016B07WZI"", ""B072M9PJ3H"", ""B01N2LFP2K"", ""B0C5F4BMLV"", ""B00I1080VW"", ""B01N5PZ42P"", ""B07MB6TNJ8"", ""B00APLPSZ6""]",2,"[""B07GDTGWX1"", ""B071X54486"", ""B016B07WZI"", ""B072M9PJ3H"", ""B01N2LFP2K"", ""B0C5F4BMLV"", ""B00I1080VW"", ""B01N5PZ42P"", ""B07MB6TNJ8"", ""B00APLPSZ6""]",2,"[""B07GDTGWX1"", ""B071X54486"", ""B016B07WZI"", ""B072M9PJ3H"", ""B01N2LFP2K"", ""B0C5F4BMLV"", ""B00I1080VW"", ""B01N5PZ42P"", ""B07MB6TNJ8"", ""B00APLPSZ6""]",2
public_0002,evaluation,intent_override,10,Accessories Belts,"[""leather"", ""100% Leather"", ""Imported"", ""Buckle closure""]",Accessories Belts leather 100% Leather Imported Buckle closure,False,[],7,5,7,B071X54486,"[""B07GDTGWX1"", ""B071X54486"", ""B016B07WZI"", ""B072M9PJ3H"", ""B01N2LFP2K"", ""B0C5F4BMLV"", ""B00I1080VW"", ""B01N5PZ42P"", ""B07MB6TNJ8"", ""B00APLPSZ6""]",2,"[""B07GDTGWX1"", ""B071X54486"", ""B016B07WZI"", ""B072M9PJ3H"", ""B01N2LFP2K"", ""B0C5F4BMLV"", ""B00I1080VW"", ""B01N5PZ42P"", ""B07MB6TNJ8"", ""B00APLPSZ6""]",2,"[""B07GDTGWX1"", ""B071X54486"", ""B016B07WZI"", ""B072M9PJ3H"", ""B01N2LFP2K"", ""B0C5F4BMLV"", ""B00I1080VW"", ""B01N5PZ42P"", ""B07MB6TNJ8"", ""B00APLPSZ6""]",2,"[""B07GDTGWX1"", ""B071X54486"", ""B016B07WZI"", ""B072M9PJ3H"", ""B01N2LFP2K"", ""B0C5F4BMLV"", ""B00I1080VW"", ""B01N5PZ42P"", ""B07MB6TNJ8"", ""B00APLPSZ6""]",2,"[""B07GDTGWX1"", ""B071X54486"", ""B016B07WZI"", ""B072M9PJ3H"", ""B01N2LFP2K"", ""B0C5F4BMLV"", ""B00I1080VW"", ""B01N5PZ42P"", ""B07MB6TNJ8"", ""B00APLPSZ6""]",2
public_0003,calibration,intent_override,1,Watches Wrist Watches,"[""Stainless Steel Band""]",Watches Wrist Watches Stainless Steel Band,True,"[""highest_exact_match_tier_exceeds_top_10""]",82,2,82,B09YMTWDXJ,"[""B07CYNQZ3Z"", ""B09L668B8V"", ""B089JY2X5D"", ""B08R3J6GRL"", ""B07MXQ9K42"", ""B000GX3IIM"", ""B00F2DI4JE"", ""B09QHR4TV3"", ""B07CQHXB6X"", ""B0078K35GG""]",,"[""B07CYNQZ3Z"", ""B089JY2X5D"", ""B0196A59GY"", ""B09L668B8V"", ""B08R3J6GRL"", ""B01NCJGY9P"", ""B017X96YW8"", ""B00X5KA1OW"", ""B07K2Q1N4B"", ""B000XQIC6K""]",,"[""B07CYNQZ3Z"", ""B089JY2X5D"", ""B09L668B8V"", ""B08R3J6GRL"", ""B07MXQ9K42"", ""B0196A59GY"", ""B01NCJGY9P"", ""B07PQK7WC4"", ""B07CQHXB6X"", ""B017X96YW8""]",,"[""B089JY2X5D"", ""B07CYNQZ3Z"", ""B07CQHXB6X"", ""B0196A59GY"", ""B08R3J6GRL"", ""B07HBR976K"", ""B07K2Q1N4B"", ""B07MXQ9K42"", ""B07NJFNRG9"", ""B01ETFUBCS""]",,"[""B07CYNQZ3Z"", ""B089JY2X5D"", ""B0196A59GY"", ""B01ETFUBCS"", ""B08R3J6GRL"", ""B013W4LCFC"", ""B07GPDCGD2"", ""B08GHDQLPK"", ""B01NCJGY9P"", ""B07CQHXB6X""]",
public_0003,calibration,intent_override,2,Watches Wrist Watches,"[""Stainless Steel Band"", ""Water Resistant"", ""3 Year Battery""]",Watches Wrist Watches Stainless Steel Band Water Resistant 3 Year Battery,False,[],1,4,1,B09YMTWDXJ,"[""B09YMTWDXJ"", ""B07CYNQZ3Z"", ""B07MXQ9K42"", ""B08R3J6GRL"", ""B000GX3IIM"", ""B079JZ3GDX"", ""B07CQHXB6X"", ""B00F2DI4JE"", ""B000XQIC6K"", ""B0078K35GG""]",1,"[""B09YMTWDXJ"", ""B07CYNQZ3Z"", ""B07MXQ9K42"", ""B08R3J6GRL"", ""B000GX3IIM"", ""B079JZ3GDX"", ""B07CQHXB6X"", ""B00F2DI4JE"", ""B000XQIC6K"", ""B0078K35GG""]",1,"[""B09YMTWDXJ"", ""B07CYNQZ3Z"", ""B07MXQ9K42"", ""B08R3J6GRL"", ""B000GX3IIM"", ""B079JZ3GDX"", ""B07CQHXB6X"", ""B00F2DI4JE"", ""B000XQIC6K"", ""B0078K35GG""]",1,"[""B09YMTWDXJ"", ""B07CYNQZ3Z"", ""B07MXQ9K42"", ""B08R3J6GRL"", ""B000GX3IIM"", ""B079JZ3GDX"", ""B07CQHXB6X"", ""B00F2DI4JE"", ""B000XQIC6K"", ""B0078K35GG""]",1,"[""B09YMTWDXJ"", ""B07CYNQZ3Z"", ""B07MXQ9K42"", ""B08R3J6GRL"", ""B000GX3IIM"", ""B079JZ3GDX"", ""B07CQHXB6X"", ""B00F2DI4JE"", ""B000XQIC6K"", ""B0078K35GG""]",1
public_0003,calibration,intent_override,3,Watches Wrist Watches,"[""Water Resistant"", ""3 Year Battery""]",Watches Wrist Watches Water Resistant 3 Year Battery,False,[],1,3,1,B09YMTWDXJ,"[""B09YMTWDXJ"", ""B004XF7NH6"", ""B07MXQ9K42"", ""B0084HZUAG"", ""B00TQHI6ZO"", ""B07CYNQZ3Z"", ""B07PCRXPQ6"", ""B005OB6P4U"", ""B00N0IMUZC"", ""B0007X9F7O""]",1,"[""B09YMTWDXJ"", ""B004XF7NH6"", ""B07MXQ9K42"", ""B0084HZUAG"", ""B00TQHI6ZO"", ""B07CYNQZ3Z"", ""B07PCRXPQ6"", ""B005OB6P4U"", ""B00N0IMUZC"", ""B0007X9F7O""]",1,"[""B09YMTWDXJ"", ""B004XF7NH6"", ""B07MXQ9K42"", ""B0084HZUAG"", ""B00TQHI6ZO"", ""B07CYNQZ3Z"", ""B07PCRXPQ6"", ""B005OB6P4U"", ""B00N0IMUZC"", ""B0007X9F7O""]",1,"[""B09YMTWDXJ"", ""B004XF7NH6"", ""B07MXQ9K42"", ""B0084HZUAG"", ""B00TQHI6ZO"", ""B07CYNQZ3Z"", ""B07PCRXPQ6"", ""B005OB6P4U"", ""B00N0IMUZC"", ""B0007X9F7O""]",1,"[""B09YMTWDXJ"", ""B004XF7NH6"", ""B07MXQ9K42"", ""B0084HZUAG"", ""B00TQHI6ZO"", ""B07CYNQZ3Z"", ""B07PCRXPQ6"", ""B005OB6P4U"", ""B00N0IMUZC"", ""B0007X9F7O""]",1
public_0003,calibration,intent_override,4,Watches Wrist Watches,"[""Water Resistant"", ""3 Year Battery"", ""Day / Date Indicator"", ""Stainless Steel Band""]",Watches Wrist Watches Water Resistant 3 Year Battery Day / Date Indicator Stainless Steel Band,False,[],1,5,1,B09YMTWDXJ,"[""B09YMTWDXJ"", ""B07CYNQZ3Z"", ""B07MXQ9K42"", ""B08R3J6GRL"", ""B000GX3IIM"", ""B07CQHXB6X"", ""B079JZ3GDX"", ""B00F2DI4JE"", ""B0078K35GG"", ""B003KQJ9RG""]",1,"[""B09YMTWDXJ"", ""B07CYNQZ3Z"", ""B07MXQ9K42"", ""B08R3J6GRL"", ""B000GX3IIM"", ""B07CQHXB6X"", ""B079JZ3GDX"", ""B00F2DI4JE"", ""B0078K35GG"", ""B003KQJ9RG""]",1,"[""B09YMTWDXJ"", ""B07CYNQZ3Z"", ""B07MXQ9K42"", ""B08R3J6GRL"", ""B000GX3IIM"", ""B07CQHXB6X"", ""B079JZ3GDX"", ""B00F2DI4JE"", ""B0078K35GG"", ""B003KQJ9RG""]",1,"[""B09YMTWDXJ"", ""B07CYNQZ3Z"", ""B07MXQ9K42"", ""B08R3J6GRL"", ""B000GX3IIM"", ""B07CQHXB6X"", ""B079JZ3GDX"", ""B00F2DI4JE"", ""B0078K35GG"", ""B003KQJ9RG""]",1,"[""B09YMTWDXJ"", ""B07CYNQZ3Z"", ""B07MXQ9K42"", ""B08R3J6GRL"", ""B000GX3IIM"", ""B07CQHXB6X"", ""B079JZ3GDX"", ""B00F2DI4JE"", ""B0078K35GG"", ""B003KQJ9RG""]",1
public_0003,calibration,intent_override,5,Watches Wrist Watches,"[""Water Resistant"", ""3 Year Battery"", ""Day / Date Indicator"", ""Stainless Steel Band""]",Watches Wrist Watches Water Resistant 3 Year Battery Day / Date Indicator Stainless Steel Band,False,[],1,5,1,B09YMTWDXJ,"[""B09YMTWDXJ"", ""B07CYNQZ3Z"", ""B07MXQ9K42"", ""B08R3J6GRL"", ""B000GX3IIM"", ""B07CQHXB6X"", ""B079JZ3GDX"", ""B00F2DI4JE"", ""B0078K35GG"", ""B003KQJ9RG""]",1,"[""B09YMTWDXJ"", ""B07CYNQZ3Z"", ""B07MXQ9K42"", ""B08R3J6GRL"", ""B000GX3IIM"", ""B07CQHXB6X"", ""B079JZ3GDX"", ""B00F2DI4JE"", ""B0078K35GG"", ""B003KQJ9RG""]",1,"[""B09YMTWDXJ"", ""B07CYNQZ3Z"", ""B07MXQ9K42"", ""B08R3J6GRL"", ""B000GX3IIM"", ""B07CQHXB6X"", ""B079JZ3GDX"", ""B00F2DI4JE"", ""B0078K35GG"", ""B003KQJ9RG""]",1,"[""B09YMTWDXJ"", ""B07CYNQZ3Z"", ""B07MXQ9K42"", ""B08R3J6GRL"", ""B000GX3IIM"", ""B07CQHXB6X"", ""B079JZ3GDX"", ""B00F2DI4JE"", ""B0078K35GG"", ""B003KQJ9RG""]",1,"[""B09YMTWDXJ"", ""B07CYNQZ3Z"", ""B07MXQ9K42"", ""B08R3J6GRL"", ""B000GX3IIM"", ""B07CQHXB6X"", ""B079JZ3GDX"", ""B00F2DI4JE"", ""B0078K35GG"", ""B003KQJ9RG""]",1
public_0003,calibration,intent_override,6,Watches Wrist Watches,"[""Water Resistant"", ""3 Year Battery"", ""Day / Date Indicator"", ""Stainless Steel Band""]",Watches Wrist Watches Water Resistant 3 Year Battery Day / Date Indicator Stainless Steel Band,False,[],1,5,1,B09YMTWDXJ,"[""B09YMTWDXJ"", ""B07CYNQZ3Z"", ""B07MXQ9K42"", ""B08R3J6GRL"", ""B000GX3IIM"", ""B07CQHXB6X"", ""B079JZ3GDX"", ""B00F2DI4JE"", ""B0078K35GG"", ""B003KQJ9RG""]",1,"[""B09YMTWDXJ"", ""B07CYNQZ3Z"", ""B07MXQ9K42"", ""B08R3J6GRL"", ""B000GX3IIM"", ""B07CQHXB6X"", ""B079JZ3GDX"", ""B00F2DI4JE"", ""B0078K35GG"", ""B003KQJ9RG""]",1,"[""B09YMTWDXJ"", ""B07CYNQZ3Z"", ""B07MXQ9K42"", ""B08R3J6GRL"", ""B000GX3IIM"", ""B07CQHXB6X"", ""B079JZ3GDX"", ""B00F2DI4JE"", ""B0078K35GG"", ""B003KQJ9RG""]",1,"[""B09YMTWDXJ"", ""B07CYNQZ3Z"", ""B07MXQ9K42"", ""B08R3J6GRL"", ""B000GX3IIM"", ""B07CQHXB6X"", ""B079JZ3GDX"", ""B00F2DI4JE"", ""B0078K35GG"", ""B003KQJ9RG""]",1,"[""B09YMTWDXJ"", ""B07CYNQZ3Z"", ""B07MXQ9K42"", ""B08R3J6GRL"", ""B000GX3IIM"", ""B07CQHXB6X"", ""B079JZ3GDX"", ""B00F2DI4JE"", ""B0078K35GG"", ""B003KQJ9RG""]",1
public_0003,calibration,intent_override,7,Watches Wrist Watches,"[""Water Resistant"", ""3 Year Battery"", ""Day / Date Indicator"", ""Stainless Steel Band""]",Watches Wrist Watches Water Resistant 3 Year Battery Day / Date Indicator Stainless Steel Band,False,[],1,5,1,B09YMTWDXJ,"[""B09YMTWDXJ"", ""B07CYNQZ3Z"", ""B07MXQ9K42"", ""B08R3J6GRL"", ""B000GX3IIM"", ""B07CQHXB6X"", ""B079JZ3GDX"", ""B00F2DI4JE"", ""B0078K35GG"", ""B003KQJ9RG""]",1,"[""B09YMTWDXJ"", ""B07CYNQZ3Z"", ""B07MXQ9K42"", ""B08R3J6GRL"", ""B000GX3IIM"", ""B07CQHXB6X"", ""B079JZ3GDX"", ""B00F2DI4JE"", ""B0078K35GG"", ""B003KQJ9RG""]",1,"[""B09YMTWDXJ"", ""B07CYNQZ3Z"", ""B07MXQ9K42"", ""B08R3J6GRL"", ""B000GX3IIM"", ""B07CQHXB6X"", ""B079JZ3GDX"", ""B00F2DI4JE"", ""B0078K35GG"", ""B003KQJ9RG""]",1,"[""B09YMTWDXJ"", ""B07CYNQZ3Z"", ""B07MXQ9K42"", ""B08R3J6GRL"", ""B000GX3IIM"", ""B07CQHXB6X"", ""B079JZ3GDX"", ""B00F2DI4JE"", ""B0078K35GG"", ""B003KQJ9RG""]",1,"[""B09YMTWDXJ"", ""B07CYNQZ3Z"", ""B07MXQ9K42"", ""B08R3J6GRL"", ""B000GX3IIM"", ""B07CQHXB6X"", ""B079JZ3GDX"", ""B00F2DI4JE"", ""B0078K35GG"", ""B003KQJ9RG""]",1
