sample_id,split,turn,locked_route,category,active_constraints,query,control_top_10,treatment_top_10,control_exact_called,control_bm25_called,treatment_exact_called,treatment_bm25_called,treatment_dense_called,oracle_joined_after_freeze,oracle_scenario_type,oracle_target_asin
public_0163,evaluation,7,buying,Athletic Walking,"[""fabric"", ""Rubber sole"", ""1.Mesh Fabric + Air Cushion sole"", ""2.Slip-on Design: Slip on design with Elastic Cuff is convenient for user to put on and take off""]",Athletic Walking fabric Rubber sole 1.Mesh Fabric + Air Cushion sole 2.Slip-on Design: Slip on design with Elastic Cuff is convenient for user to put on and take off,"[""B0834T68X3"", ""B0BN6CCHB7"", ""B09HXZ22LF"", ""B08GKNFBYS"", ""B07GWF1N28"", ""B018TJC99I"", ""B08K7531QM"", ""B092JFJW1R"", ""B08LNM8PHG"", ""B09X4GG71T""]","[""B0834T68X3"", ""B0BN6CCHB7"", ""B09HXZ22LF"", ""B08GKNFBYS"", ""B07GWF1N28"", ""B018TJC99I"", ""B08K7531QM"", ""B092JFJW1R"", ""B08LNM8PHG"", ""B09X4GG71T""]",True,False,True,False,False,True,buying,B0834T68X3
public_0163,evaluation,8,buying,Athletic Walking,"[""fabric"", ""Rubber sole"", ""1.Mesh Fabric + Air Cushion sole"", ""2.Slip-on Design: Slip on design with Elastic Cuff is convenient for user to put on and take off""]",Athletic Walking fabric Rubber sole 1.Mesh Fabric + Air Cushion sole 2.Slip-on Design: Slip on design with Elastic Cuff is convenient for user to put on and take off,"[""B0834T68X3"", ""B0BN6CCHB7"", ""B09HXZ22LF"", ""B08GKNFBYS"", ""B07GWF1N28"", ""B018TJC99I"", ""B08K7531QM"", ""B092JFJW1R"", ""B08LNM8PHG"", ""B09X4GG71T""]","[""B0834T68X3"", ""B0BN6CCHB7"", ""B09HXZ22LF"", ""B08GKNFBYS"", ""B07GWF1N28"", ""B018TJC99I"", ""B08K7531QM"", ""B092JFJW1R"", ""B08LNM8PHG"", ""B09X4GG71T""]",True,False,True,False,False,True,buying,B0834T68X3
public_0163,evaluation,9,buying,Athletic Walking,"[""fabric"", ""Rubber sole"", ""1.Mesh Fabric + Air Cushion sole"", ""2.Slip-on Design: Slip on design with Elastic Cuff is convenient for user to put on and take off""]",Athletic Walking fabric Rubber sole 1.Mesh Fabric + Air Cushion sole 2.Slip-on Design: Slip on design with Elastic Cuff is convenient for user to put on and take off,"[""B0834T68X3"", ""B0BN6CCHB7"", ""B09HXZ22LF"", ""B08GKNFBYS"", ""B07GWF1N28"", ""B018TJC99I"", ""B08K7531QM"", ""B092JFJW1R"", ""B08LNM8PHG"", ""B09X4GG71T""]","[""B0834T68X3"", ""B0BN6CCHB7"", ""B09HXZ22LF"", ""B08GKNFBYS"", ""B07GWF1N28"", ""B018TJC99I"", ""B08K7531QM"", ""B092JFJW1R"", ""B08LNM8PHG"", ""B09X4GG71T""]",True,False,True,False,False,True,buying,B0834T68X3
public_0163,evaluation,10,buying,Athletic Walking,"[""fabric"", ""Rubber sole"", ""1.Mesh Fabric + Air Cushion sole"", ""2.Slip-on Design: Slip on design with Elastic Cuff is convenient for user to put on and take off""]",Athletic Walking fabric Rubber sole 1.Mesh Fabric + Air Cushion sole 2.Slip-on Design: Slip on design with Elastic Cuff is convenient for user to put on and take off,"[""B0834T68X3"", ""B0BN6CCHB7"", ""B09HXZ22LF"", ""B08GKNFBYS"", ""B07GWF1N28"", ""B018TJC99I"", ""B08K7531QM"", ""B092JFJW1R"", ""B08LNM8PHG"", ""B09X4GG71T""]","[""B0834T68X3"", ""B0BN6CCHB7"", ""B09HXZ22LF"", ""B08GKNFBYS"", ""B07GWF1N28"", ""B018TJC99I"", ""B08K7531QM"", ""B092JFJW1R"", ""B08LNM8PHG"", ""B09X4GG71T""]",True,False,True,False,False,True,buying,B0834T68X3
public_0164,evaluation,1,browsing,Watches Watch Bands,[],Watches Watch Bands,"[""B07CRJRKZD"", ""B09V2B592T"", ""B077KGJ6SG"", ""B098NJJTYZ"", ""B0C61FG7GL"", ""B004S7Z9IO"", ""B00HTEZSGG"", ""B07PR1VC1F"", ""B01MY9SDDE"", ""B005OLBAYU""]","[""B00MHZHVZ8"", ""B018AKIC2Y"", ""B00PHNKMPI"", ""B0C61FG7GL"", ""B078TDBHL9"", ""B004S7Z9IO"", ""B01EHQ6CF4"", ""B0BK71DBH2"", ""B07NJFNRG9"", ""B07GPDCGD2""]",True,True,False,False,True,True,browsing,B0C61FG7GL
public_0164,evaluation,2,browsing,Watches Watch Bands,"[""leather"", ""color: black""]",Watches Watch Bands leather color: black,"[""B07CRJRKZD"", ""B077KGJ6SG"", ""B018AKIC2Y"", ""B0C61FG7GL"", ""B00MHZHVZ8"", ""B098NJJTYZ"", ""B003LUKMNQ"", ""B07S1C2MNK"", ""B008K9MNTE"", ""B004S7Z9IO""]","[""B018AKIC2Y"", ""B00MHZHVZ8"", ""B071GBZ5TM"", ""B008K9MNTE"", ""B01EUDKYDK"", ""B076BNX4YM"", ""B000RNK9QK"", ""B00HTEZSGG"", ""B00YZBKO10"", ""B00BP4D4RG""]",True,True,False,False,True,True,browsing,B0C61FG7GL
public_0164,evaluation,3,browsing,Watches Watch Bands,"[""leather"", ""color: black"", ""Buckle closure"", ""SWAP IN SECONDS: Quick release spring bars allow you to swap bands in seconds to compliment your wardrobe or mix and match with BARTON's other Leather, Canvas and Silicone quick re""]","Watches Watch Bands leather color: black Buckle closure SWAP IN SECONDS: Quick release spring bars allow you to swap bands in seconds to compliment your wardrobe or mix and match with BARTON's other Leather, Canvas and Silicone quick re","[""B0C61FG7GL"", ""B07CRJRKZD"", ""B0B3189V5T"", ""B00PHNKMPI"", ""B00PSFIZWW"", ""B098NJJTYZ"", ""B077KGJ6SG"", ""B004S7Z9IO"", ""B001H5KB60"", ""B07D6TQ7DK""]","[""B0C61FG7GL"", ""B078TDBHL9"", ""B00MHZHVZ8"", ""B018AKIC2Y"", ""B001H5KB60"", ""B075DRYF14"", ""B07141HM8F"", ""B076PV8N83"", ""B07X8HNHPR"", ""B07M98TQ8N""]",True,True,False,False,True,True,browsing,B0C61FG7GL
public_0164,evaluation,4,browsing,Watches Watch Bands,"[""leather"", ""color: black"", ""Buckle closure"", ""SWAP IN SECONDS: Quick release spring bars allow you to swap bands in seconds to compliment your wardrobe or mix and match with BARTON's other Leather, Canvas and Silicone quick re""]","Watches Watch Bands leather color: black Buckle closure SWAP IN SECONDS: Quick release spring bars allow you to swap bands in seconds to compliment your wardrobe or mix and match with BARTON's other Leather, Canvas and Silicone quick re","[""B0C61FG7GL"", ""B07CRJRKZD"", ""B0B3189V5T"", ""B00PHNKMPI"", ""B00PSFIZWW"", ""B098NJJTYZ"", ""B077KGJ6SG"", ""B004S7Z9IO"", ""B001H5KB60"", ""B07D6TQ7DK""]","[""B0C61FG7GL"", ""B078TDBHL9"", ""B00MHZHVZ8"", ""B018AKIC2Y"", ""B001H5KB60"", ""B075DRYF14"", ""B07141HM8F"", ""B076PV8N83"", ""B07X8HNHPR"", ""B07M98TQ8N""]",True,True,False,False,True,True,browsing,B0C61FG7GL
public_0164,evaluation,5,browsing,Watches Watch Bands,"[""leather"", ""color: black"", ""Buckle closure"", ""SWAP IN SECONDS: Quick release spring bars allow you to swap bands in seconds to compliment your wardrobe or mix and match with BARTON's other Leather, Canvas and Silicone quick re""]","Watches Watch Bands leather color: black Buckle closure SWAP IN SECONDS: Quick release spring bars allow you to swap bands in seconds to compliment your wardrobe or mix and match with BARTON's other Leather, Canvas and Silicone quick re","[""B0C61FG7GL"", ""B07CRJRKZD"", ""B0B3189V5T"", ""B00PHNKMPI"", ""B00PSFIZWW"", ""B098NJJTYZ"", ""B077KGJ6SG"", ""B004S7Z9IO"", ""B001H5KB60"", ""B07D6TQ7DK""]","[""B0C61FG7GL"", ""B078TDBHL9"", ""B00MHZHVZ8"", ""B018AKIC2Y"", ""B001H5KB60"", ""B075DRYF14"", ""B07141HM8F"", ""B076PV8N83"", ""B07X8HNHPR"", ""B07M98TQ8N""]",True,True,False,False,True,True,browsing,B0C61FG7GL
public_0164,evaluation,6,browsing,Watches Watch Bands,"[""leather"", ""color: black"", ""Buckle closure"", ""SWAP IN SECONDS: Quick release spring bars allow you to swap bands in seconds to compliment your wardrobe or mix and match with BARTON's other Leather, Canvas and Silicone quick re""]","Watches Watch Bands leather color: black Buckle closure SWAP IN SECONDS: Quick release spring bars allow you to swap bands in seconds to compliment your wardrobe or mix and match with BARTON's other Leather, Canvas and Silicone quick re","[""B0C61FG7GL"", ""B07CRJRKZD"", ""B0B3189V5T"", ""B00PHNKMPI"", ""B00PSFIZWW"", ""B098NJJTYZ"", ""B077KGJ6SG"", ""B004S7Z9IO"", ""B001H5KB60"", ""B07D6TQ7DK""]","[""B0C61FG7GL"", ""B078TDBHL9"", ""B00MHZHVZ8"", ""B018AKIC2Y"", ""B001H5KB60"", ""B075DRYF14"", ""B07141HM8F"", ""B076PV8N83"", ""B07X8HNHPR"", ""B07M98TQ8N""]",True,True,False,False,True,True,browsing,B0C61FG7GL
public_0164,evaluation,7,browsing,Watches Watch Bands,"[""leather"", ""color: black"", ""Buckle closure"", ""SWAP IN SECONDS: Quick release spring bars allow you to swap bands in seconds to compliment your wardrobe or mix and match with BARTON's other Leather, Canvas and Silicone quick re""]","Watches Watch Bands leather color: black Buckle closure SWAP IN SECONDS: Quick release spring bars allow you to swap bands in seconds to compliment your wardrobe or mix and match with BARTON's other Leather, Canvas and Silicone quick re","[""B0C61FG7GL"", ""B07CRJRKZD"", ""B0B3189V5T"", ""B00PHNKMPI"", ""B00PSFIZWW"", ""B098NJJTYZ"", ""B077KGJ6SG"", ""B004S7Z9IO"", ""B001H5KB60"", ""B07D6TQ7DK""]","[""B0C61FG7GL"", ""B078TDBHL9"", ""B00MHZHVZ8"", ""B018AKIC2Y"", ""B001H5KB60"", ""B075DRYF14"", ""B07141HM8F"", ""B076PV8N83"", ""B07X8HNHPR"", ""B07M98TQ8N""]",True,True,False,False,True,True,browsing,B0C61FG7GL
public_0164,evaluation,8,browsing,Watches Watch Bands,"[""leather"", ""color: black"", ""Buckle closure"", ""SWAP IN SECONDS: Quick release spring bars allow you to swap bands in seconds to compliment your wardrobe or mix and match with BARTON's other Leather, Canvas and Silicone quick re""]","Watches Watch Bands leather color: black Buckle closure SWAP IN SECONDS: Quick release spring bars allow you to swap bands in seconds to compliment your wardrobe or mix and match with BARTON's other Leather, Canvas and Silicone quick re","[""B0C61FG7GL"", ""B07CRJRKZD"", ""B0B3189V5T"", ""B00PHNKMPI"", ""B00PSFIZWW"", ""B098NJJTYZ"", ""B077KGJ6SG"", ""B004S7Z9IO"", ""B001H5KB60"", ""B07D6TQ7DK""]","[""B0C61FG7GL"", ""B078TDBHL9"", ""B00MHZHVZ8"", ""B018AKIC2Y"", ""B001H5KB60"", ""B075DRYF14"", ""B07141HM8F"", ""B076PV8N83"", ""B07X8HNHPR"", ""B07M98TQ8N""]",True,True,False,False,True,True,browsing,B0C61FG7GL
public_0164,evaluation,9,browsing,Watches Watch Bands,"[""leather"", ""color: black"", ""Buckle closure"", ""SWAP IN SECONDS: Quick release spring bars allow you to swap bands in seconds to compliment your wardrobe or mix and match with BARTON's other Leather, Canvas and Silicone quick re""]","Watches Watch Bands leather color: black Buckle closure SWAP IN SECONDS: Quick release spring bars allow you to swap bands in seconds to compliment your wardrobe or mix and match with BARTON's other Leather, Canvas and Silicone quick re","[""B0C61FG7GL"", ""B07CRJRKZD"", ""B0B3189V5T"", ""B00PHNKMPI"", ""B00PSFIZWW"", ""B098NJJTYZ"", ""B077KGJ6SG"", ""B004S7Z9IO"", ""B001H5KB60"", ""B07D6TQ7DK""]","[""B0C61FG7GL"", ""B078TDBHL9"", ""B00MHZHVZ8"", ""B018AKIC2Y"", ""B001H5KB60"", ""B075DRYF14"", ""B07141HM8F"", ""B076PV8N83"", ""B07X8HNHPR"", ""B07M98TQ8N""]",True,True,False,False,True,True,browsing,B0C61FG7GL
public_0164,evaluation,10,browsing,Watches Watch Bands,"[""leather"", ""color: black"", ""Buckle closure"", ""SWAP IN SECONDS: Quick release spring bars allow you to swap bands in seconds to compliment your wardrobe or mix and match with BARTON's other Leather, Canvas and Silicone quick re""]","Watches Watch Bands leather color: black Buckle closure SWAP IN SECONDS: Quick release spring bars allow you to swap bands in seconds to compliment your wardrobe or mix and match with BARTON's other Leather, Canvas and Silicone quick re","[""B0C61FG7GL"", ""B07CRJRKZD"", ""B0B3189V5T"", ""B00PHNKMPI"", ""B00PSFIZWW"", ""B098NJJTYZ"", ""B077KGJ6SG"", ""B004S7Z9IO"", ""B001H5KB60"", ""B07D6TQ7DK""]","[""B0C61FG7GL"", ""B078TDBHL9"", ""B00MHZHVZ8"", ""B018AKIC2Y"", ""B001H5KB60"", ""B075DRYF14"", ""B07141HM8F"", ""B076PV8N83"", ""B07X8HNHPR"", ""B07M98TQ8N""]",True,True,False,False,True,True,browsing,B0C61FG7GL
public_0165,calibration,1,buying,Watches Watch Bands,"[""leather""]",Watches Watch Bands leather,"[""B07CRJRKZD"", ""B077KGJ6SG"", ""B098NJJTYZ"", ""B00PHNKMPI"", ""B00PSFIZWW"", ""B004S7Z9IO"", ""B07S1C2MNK"", ""B018AKIC2Y"", ""B005OLBAYU"", ""B0C61FG7GL""]","[""B07CRJRKZD"", ""B077KGJ6SG"", ""B098NJJTYZ"", ""B00PHNKMPI"", ""B00PSFIZWW"", ""B004S7Z9IO"", ""B07S1C2MNK"", ""B018AKIC2Y"", ""B005OLBAYU"", ""B0C61FG7GL""]",True,True,True,True,False,True,buying,B09XHSLX4X
public_0165,calibration,2,buying,Watches Watch Bands,"[""leather"", ""Watch Band Material: Made of good quality crazy-horse leather, they are durable that they may take some breaking in when you first start get them. But once you start wearing them,"", ""Vintage Design: Equipped with classic buckle, neat stitching and proper padding, creating a simple yet charming look, adding a retro vibe to any occasion. Please avoid soaking the""]","Watches Watch Bands leather Watch Band Material: Made of good quality crazy-horse leather, they are durable that they may take some breaking in when you first start get them. But once you start wearing them, Vintage Design: Equipped with classic buckle, neat stitching and proper padding, creating a simple yet charming look, adding a retro vibe to any occasion. Please avoid soaking the","[""B09XHSLX4X"", ""B07CRJRKZD"", ""B077KGJ6SG"", ""B01CCOYMD2"", ""B079LSDK7Y"", ""B07S1C2MNK"", ""B0B3189V5T"", ""B018AKIC2Y"", ""B076BNX4YM"", ""B07141HM8F""]","[""B09XHSLX4X"", ""B07CRJRKZD"", ""B077KGJ6SG"", ""B01CCOYMD2"", ""B079LSDK7Y"", ""B07S1C2MNK"", ""B0B3189V5T"", ""B018AKIC2Y"", ""B076BNX4YM"", ""B07141HM8F""]",True,False,True,False,False,True,buying,B09XHSLX4X
public_0165,calibration,3,buying,Watches Watch Bands,"[""leather"", ""Watch Band Material: Made of good quality crazy-horse leather, they are durable that they may take some breaking in when you first start get them. But once you start wearing them,"", ""Vintage Design: Equipped with classic buckle, neat stitching and proper padding, creating a simple yet charming look, adding a retro vibe to any occasion. Please avoid soaking the"", ""Available Size (Band Width): 14mm, 16mm, 18mm, 19mm, 20mm, 21mm, 22mm, 23mm, 24mm. Designed to fit most traditional watches and smart watches. In order to get a suitable strap, ple""]","Watches Watch Bands leather Watch Band Material: Made of good quality crazy-horse leather, they are durable that they may take some breaking in when you first start get them. But once you start wearing them, Vintage Design: Equipped with classic buckle, neat stitching and proper padding, creating a simple yet charming look, adding a retro vibe to any occasion. Please avoid soaking the Available Size (Band Width): 14mm, 16mm, 18mm, 19mm, 20mm, 21mm, 22mm, 23mm, 24mm. Designed to fit most traditional watches and smart watches. In order to get a suitable strap, ple","[""B09XHSLX4X"", ""B07CRJRKZD"", ""B077KGJ6SG"", ""B01CCOYMD2"", ""B0B3189V5T"", ""B079LSDK7Y"", ""B018AKIC2Y"", ""B07S1C2MNK"", ""B076BNX4YM"", ""B07141HM8F""]","[""B09XHSLX4X"", ""B07CRJRKZD"", ""B077KGJ6SG"", ""B01CCOYMD2"", ""B0B3189V5T"", ""B079LSDK7Y"", ""B018AKIC2Y"", ""B07S1C2MNK"", ""B076BNX4YM"", ""B07141HM8F""]",True,False,True,False,False,True,buying,B09XHSLX4X
public_0165,calibration,4,buying,Watches Watch Bands,"[""leather"", ""Watch Band Material: Made of good quality crazy-horse leather, they are durable that they may take some breaking in when you first start get them. But once you start wearing them,"", ""Vintage Design: Equipped with classic buckle, neat stitching and proper padding, creating a simple yet charming look, adding a retro vibe to any occasion. Please avoid soaking the"", ""Available Size (Band Width): 14mm, 16mm, 18mm, 19mm, 20mm, 21mm, 22mm, 23mm, 24mm. Designed to fit most traditional watches and smart watches. In order to get a suitable strap, ple""]","Watches Watch Bands leather Watch Band Material: Made of good quality crazy-horse leather, they are durable that they may take some breaking in when you first start get them. But once you start wearing them, Vintage Design: Equipped with classic buckle, neat stitching and proper padding, creating a simple yet charming look, adding a retro vibe to any occasion. Please avoid soaking the Available Size (Band Width): 14mm, 16mm, 18mm, 19mm, 20mm, 21mm, 22mm, 23mm, 24mm. Designed to fit most traditional watches and smart watches. In order to get a suitable strap, ple","[""B09XHSLX4X"", ""B07CRJRKZD"", ""B077KGJ6SG"", ""B01CCOYMD2"", ""B0B3189V5T"", ""B079LSDK7Y"", ""B018AKIC2Y"", ""B07S1C2MNK"", ""B076BNX4YM"", ""B07141HM8F""]","[""B09XHSLX4X"", ""B07CRJRKZD"", ""B077KGJ6SG"", ""B01CCOYMD2"", ""B0B3189V5T"", ""B079LSDK7Y"", ""B018AKIC2Y"", ""B07S1C2MNK"", ""B076BNX4YM"", ""B07141HM8F""]",True,False,True,False,False,True,buying,B09XHSLX4X
public_0165,calibration,5,buying,Watches Watch Bands,"[""leather"", ""Watch Band Material: Made of good quality crazy-horse leather, they are durable that they may take some breaking in when you first start get them. But once you start wearing them,"", ""Vintage Design: Equipped with classic buckle, neat stitching and proper padding, creating a simple yet charming look, adding a retro vibe to any occasion. Please avoid soaking the"", ""Available Size (Band Width): 14mm, 16mm, 18mm, 19mm, 20mm, 21mm, 22mm, 23mm, 24mm. Designed to fit most traditional watches and smart watches. In order to get a suitable strap, ple""]","Watches Watch Bands leather Watch Band Material: Made of good quality crazy-horse leather, they are durable that they may take some breaking in when you first start get them. But once you start wearing them, Vintage Design: Equipped with classic buckle, neat stitching and proper padding, creating a simple yet charming look, adding a retro vibe to any occasion. Please avoid soaking the Available Size (Band Width): 14mm, 16mm, 18mm, 19mm, 20mm, 21mm, 22mm, 23mm, 24mm. Designed to fit most traditional watches and smart watches. In order to get a suitable strap, ple","[""B09XHSLX4X"", ""B07CRJRKZD"", ""B077KGJ6SG"", ""B01CCOYMD2"", ""B0B3189V5T"", ""B079LSDK7Y"", ""B018AKIC2Y"", ""B07S1C2MNK"", ""B076BNX4YM"", ""B07141HM8F""]","[""B09XHSLX4X"", ""B07CRJRKZD"", ""B077KGJ6SG"", ""B01CCOYMD2"", ""B0B3189V5T"", ""B079LSDK7Y"", ""B018AKIC2Y"", ""B07S1C2MNK"", ""B076BNX4YM"", ""B07141HM8F""]",True,False,True,False,False,True,buying,B09XHSLX4X
public_0165,calibration,6,buying,Watches Watch Bands,"[""leather"", ""Watch Band Material: Made of good quality crazy-horse leather, they are durable that they may take some breaking in when you first start get them. But once you start wearing them,"", ""Vintage Design: Equipped with classic buckle, neat stitching and proper padding, creating a simple yet charming look, adding a retro vibe to any occasion. Please avoid soaking the"", ""Available Size (Band Width): 14mm, 16mm, 18mm, 19mm, 20mm, 21mm, 22mm, 23mm, 24mm. Designed to fit most traditional watches and smart watches. In order to get a suitable strap, ple""]","Watches Watch Bands leather Watch Band Material: Made of good quality crazy-horse leather, they are durable that they may take some breaking in when you first start get them. But once you start wearing them, Vintage Design: Equipped with classic buckle, neat stitching and proper padding, creating a simple yet charming look, adding a retro vibe to any occasion. Please avoid soaking the Available Size (Band Width): 14mm, 16mm, 18mm, 19mm, 20mm, 21mm, 22mm, 23mm, 24mm. Designed to fit most traditional watches and smart watches. In order to get a suitable strap, ple","[""B09XHSLX4X"", ""B07CRJRKZD"", ""B077KGJ6SG"", ""B01CCOYMD2"", ""B0B3189V5T"", ""B079LSDK7Y"", ""B018AKIC2Y"", ""B07S1C2MNK"", ""B076BNX4YM"", ""B07141HM8F""]","[""B09XHSLX4X"", ""B07CRJRKZD"", ""B077KGJ6SG"", ""B01CCOYMD2"", ""B0B3189V5T"", ""B079LSDK7Y"", ""B018AKIC2Y"", ""B07S1C2MNK"", ""B076BNX4YM"", ""B07141HM8F""]",True,False,True,False,False,True,buying,B09XHSLX4X
public_0165,calibration,7,buying,Watches Watch Bands,"[""leather"", ""Watch Band Material: Made of good quality crazy-horse leather, they are durable that they may take some breaking in when you first start get them. But once you start wearing them,"", ""Vintage Design: Equipped with classic buckle, neat stitching and proper padding, creating a simple yet charming look, adding a retro vibe to any occasion. Please avoid soaking the"", ""Available Size (Band Width): 14mm, 16mm, 18mm, 19mm, 20mm, 21mm, 22mm, 23mm, 24mm. Designed to fit most traditional watches and smart watches. In order to get a suitable strap, ple""]","Watches Watch Bands leather Watch Band Material: Made of good quality crazy-horse leather, they are durable that they may take some breaking in when you first start get them. But once you start wearing them, Vintage Design: Equipped with classic buckle, neat stitching and proper padding, creating a simple yet charming look, adding a retro vibe to any occasion. Please avoid soaking the Available Size (Band Width): 14mm, 16mm, 18mm, 19mm, 20mm, 21mm, 22mm, 23mm, 24mm. Designed to fit most traditional watches and smart watches. In order to get a suitable strap, ple","[""B09XHSLX4X"", ""B07CRJRKZD"", ""B077KGJ6SG"", ""B01CCOYMD2"", ""B0B3189V5T"", ""B079LSDK7Y"", ""B018AKIC2Y"", ""B07S1C2MNK"", ""B076BNX4YM"", ""B07141HM8F""]","[""B09XHSLX4X"", ""B07CRJRKZD"", ""B077KGJ6SG"", ""B01CCOYMD2"", ""B0B3189V5T"", ""B079LSDK7Y"", ""B018AKIC2Y"", ""B07S1C2MNK"", ""B076BNX4YM"", ""B07141HM8F""]",True,False,True,False,False,True,buying,B09XHSLX4X
public_0165,calibration,8,buying,Watches Watch Bands,"[""leather"", ""Watch Band Material: Made of good quality crazy-horse leather, they are durable that they may take some breaking in when you first start get them. But once you start wearing them,"", ""Vintage Design: Equipped with classic buckle, neat stitching and proper padding, creating a simple yet charming look, adding a retro vibe to any occasion. Please avoid soaking the"", ""Available Size (Band Width): 14mm, 16mm, 18mm, 19mm, 20mm, 21mm, 22mm, 23mm, 24mm. Designed to fit most traditional watches and smart watches. In order to get a suitable strap, ple""]","Watches Watch Bands leather Watch Band Material: Made of good quality crazy-horse leather, they are durable that they may take some breaking in when you first start get them. But once you start wearing them, Vintage Design: Equipped with classic buckle, neat stitching and proper padding, creating a simple yet charming look, adding a retro vibe to any occasion. Please avoid soaking the Available Size (Band Width): 14mm, 16mm, 18mm, 19mm, 20mm, 21mm, 22mm, 23mm, 24mm. Designed to fit most traditional watches and smart watches. In order to get a suitable strap, ple","[""B09XHSLX4X"", ""B07CRJRKZD"", ""B077KGJ6SG"", ""B01CCOYMD2"", ""B0B3189V5T"", ""B079LSDK7Y"", ""B018AKIC2Y"", ""B07S1C2MNK"", ""B076BNX4YM"", ""B07141HM8F""]","[""B09XHSLX4X"", ""B07CRJRKZD"", ""B077KGJ6SG"", ""B01CCOYMD2"", ""B0B3189V5T"", ""B079LSDK7Y"", ""B018AKIC2Y"", ""B07S1C2MNK"", ""B076BNX4YM"", ""B07141HM8F""]",True,False,True,False,False,True,buying,B09XHSLX4X
public_0165,calibration,9,buying,Watches Watch Bands,"[""leather"", ""Watch Band Material: Made of good quality crazy-horse leather, they are durable that they may take some breaking in when you first start get them. But once you start wearing them,"", ""Vintage Design: Equipped with classic buckle, neat stitching and proper padding, creating a simple yet charming look, adding a retro vibe to any occasion. Please avoid soaking the"", ""Available Size (Band Width): 14mm, 16mm, 18mm, 19mm, 20mm, 21mm, 22mm, 23mm, 24mm. Designed to fit most traditional watches and smart watches. In order to get a suitable strap, ple""]","Watches Watch Bands leather Watch Band Material: Made of good quality crazy-horse leather, they are durable that they may take some breaking in when you first start get them. But once you start wearing them, Vintage Design: Equipped with classic buckle, neat stitching and proper padding, creating a simple yet charming look, adding a retro vibe to any occasion. Please avoid soaking the Available Size (Band Width): 14mm, 16mm, 18mm, 19mm, 20mm, 21mm, 22mm, 23mm, 24mm. Designed to fit most traditional watches and smart watches. In order to get a suitable strap, ple","[""B09XHSLX4X"", ""B07CRJRKZD"", ""B077KGJ6SG"", ""B01CCOYMD2"", ""B0B3189V5T"", ""B079LSDK7Y"", ""B018AKIC2Y"", ""B07S1C2MNK"", ""B076BNX4YM"", ""B07141HM8F""]","[""B09XHSLX4X"", ""B07CRJRKZD"", ""B077KGJ6SG"", ""B01CCOYMD2"", ""B0B3189V5T"", ""B079LSDK7Y"", ""B018AKIC2Y"", ""B07S1C2MNK"", ""B076BNX4YM"", ""B07141HM8F""]",True,False,True,False,False,True,buying,B09XHSLX4X
public_0165,calibration,10,buying,Watches Watch Bands,"[""leather"", ""Watch Band Material: Made of good quality crazy-horse leather, they are durable that they may take some breaking in when you first start get them. But once you start wearing them,"", ""Vintage Design: Equipped with classic buckle, neat stitching and proper padding, creating a simple yet charming look, adding a retro vibe to any occasion. Please avoid soaking the"", ""Available Size (Band Width): 14mm, 16mm, 18mm, 19mm, 20mm, 21mm, 22mm, 23mm, 24mm. Designed to fit most traditional watches and smart watches. In order to get a suitable strap, ple""]","Watches Watch Bands leather Watch Band Material: Made of good quality crazy-horse leather, they are durable that they may take some breaking in when you first start get them. But once you start wearing them, Vintage Design: Equipped with classic buckle, neat stitching and proper padding, creating a simple yet charming look, adding a retro vibe to any occasion. Please avoid soaking the Available Size (Band Width): 14mm, 16mm, 18mm, 19mm, 20mm, 21mm, 22mm, 23mm, 24mm. Designed to fit most traditional watches and smart watches. In order to get a suitable strap, ple","[""B09XHSLX4X"", ""B07CRJRKZD"", ""B077KGJ6SG"", ""B01CCOYMD2"", ""B0B3189V5T"", ""B079LSDK7Y"", ""B018AKIC2Y"", ""B07S1C2MNK"", ""B076BNX4YM"", ""B07141HM8F""]","[""B09XHSLX4X"", ""B07CRJRKZD"", ""B077KGJ6SG"", ""B01CCOYMD2"", ""B0B3189V5T"", ""B079LSDK7Y"", ""B018AKIC2Y"", ""B07S1C2MNK"", ""B076BNX4YM"", ""B07141HM8F""]",True,False,True,False,False,True,buying,B09XHSLX4X
public_0166,calibration,1,buying,Boots Rain,"[""Women's-specific last is designed to match the contours of women's feet""]",Boots Rain Women's-specific last is designed to match the contours of women's feet,"[""B00IHW88W0"", ""B09HKM9RLD"", ""B0BG3SR4Q4"", ""B0B9RJZLW4"", ""B00LALJYKU"", ""B0992F13GP"", ""B09HHGMS9F"", ""B09DSPYFL6"", ""B09P5B5PT8"", ""B09FSX9NMW""]","[""B00IHW88W0"", ""B09HKM9RLD"", ""B0BG3SR4Q4"", ""B0B9RJZLW4"", ""B00LALJYKU"", ""B0992F13GP"", ""B09HHGMS9F"", ""B09DSPYFL6"", ""B09P5B5PT8"", ""B09FSX9NMW""]",True,False,True,False,False,True,intent_override,B00IHW88W0
