sample_id,scenario_type,constraint_kind,position_within_kind,constraint,assigned_type,matching_rules_in_order,multi_rule,precedence_winner,disclosure_turn,full_color_regex_match,color_classification_mismatch,revealed_by_category,revealed_by_brand,revealed_by_other,oracle_only
public_0176,browsing,soft,2,Polyester lining,material,"[""material""]",False,material,3,False,False,False,False,True,True
public_0177,intent_override,hard,1,cotton,material,"[""material""]",False,material,2,False,False,False,False,True,True
public_0177,intent_override,hard,2,"Cotton, Rayon",material,"[""material""]",False,material,2,False,False,False,False,True,True
public_0177,intent_override,soft,1,Imported,feature,"[""feature""]",False,feature,3,False,False,False,False,True,True
public_0177,intent_override,soft,2,Button closure,feature,"[""feature""]",False,feature,3,False,False,False,False,True,True
public_0178,buying,hard,1,cotton,material,"[""material""]",False,material,1,False,False,False,False,True,True
public_0178,buying,hard,2,color: red,color,"[""color""]",False,color,2,True,False,False,False,True,True
public_0178,buying,soft,1,100% Cotton,material,"[""material""]",False,material,2,False,False,False,False,True,True
public_0178,buying,soft,2,Made in the USA,feature,"[""feature""]",False,feature,3,False,False,False,False,True,True
public_0179,buying,hard,1,spandex,material,"[""material""]",False,material,1,False,False,False,False,True,True
public_0179,buying,hard,2,5% spandex,material,"[""material""]",False,material,2,False,False,False,False,True,True
public_0179,buying,soft,1,Made in the USA,feature,"[""feature""]",False,feature,2,False,False,False,False,True,True
public_0179,buying,soft,2,Pull On closure,feature,"[""feature""]",False,feature,3,False,False,False,False,True,True
public_0180,boundary,hard,1,100% Mesh,feature,"[""feature""]",False,feature,3,False,False,False,False,True,True
public_0180,boundary,hard,2,Imported,feature,"[""feature""]",False,feature,3,False,False,False,False,True,True
public_0180,boundary,soft,1,Rubber sole,feature,"[""feature""]",False,feature,4,False,False,False,False,True,True
public_0180,boundary,soft,2,"GRID, Injection EVA",feature,"[""feature""]",False,feature,4,False,False,False,False,True,True
public_0181,browsing,hard,1,polyester,material,"[""material""]",False,material,2,False,False,False,False,True,True
public_0181,browsing,hard,2,Drawstring closure,feature,"[""feature""]",False,feature,2,False,False,False,False,True,True
public_0181,browsing,soft,1,Hand Wash Only,feature,"[""feature""]",False,feature,3,False,False,False,False,True,True
public_0181,browsing,soft,2,Casual 2 piece active sweatsuit pant set,feature,"[""feature""]",False,feature,3,False,False,False,False,True,True
public_0182,browsing,hard,1,UPDATED ALUMINUM WALLET with high quality aluminum materials and Environmentally friendly plastic(ABS) clasp closure,feature,"[""feature""]",False,feature,2,False,False,False,False,True,True
public_0182,browsing,hard,2,color: black,color,"[""color""]",False,color,2,True,False,False,False,True,True
public_0182,browsing,soft,1,PEACE OF MIND when Travelling: It is a Must Have a protector case ID slots when on vacations or traveling overseas. Using on public transportation and crowded places - keep the wor,feature,"[""feature""]",False,feature,3,False,False,False,False,True,True
public_0182,browsing,soft,2,MOST RELIABLE RFID BLOCKING PROTECTION. Most RFID blocking hard shell aluma wallets can NOT block 125KHz signals. But Elfish metal id cases are able to Block both 13.56 MHz and 125,feature,"[""feature""]",False,feature,3,False,False,False,False,True,True
public_0183,intent_override,hard,1,polyester,material,"[""material""]",False,material,2,False,False,False,False,True,True
public_0183,intent_override,hard,2,100% Polyester,material,"[""material""]",False,material,2,False,False,False,False,True,True
public_0183,intent_override,soft,1,Button closure,feature,"[""feature""]",False,feature,3,False,False,False,False,True,True
public_0183,intent_override,soft,2,Hand Wash Only,feature,"[""feature""]",False,feature,3,False,False,False,False,True,True
public_0184,browsing,hard,1,nylon,material,"[""material""]",False,material,2,False,False,False,False,True,True
public_0184,browsing,hard,2,color: black,color,"[""color""]",False,color,2,True,False,False,False,True,True
public_0184,browsing,soft,1,Composite/Plastic Frame,feature,"[""feature""]",False,feature,3,False,False,False,False,True,True
public_0184,browsing,soft,2,Imported,feature,"[""feature""]",False,feature,3,False,False,False,False,True,True
public_0185,buying,hard,1,cotton,material,"[""material""]",False,material,1,False,False,False,False,True,True
public_0185,buying,hard,2,92%Cotton/8%Spandex,material,"[""material""]",False,material,2,False,False,False,False,True,True
public_0185,buying,soft,1,Imported,feature,"[""feature""]",False,feature,2,False,False,False,False,True,True
public_0185,buying,soft,2,Pull On closure,feature,"[""feature""]",False,feature,3,False,False,False,False,True,True
public_0186,intent_override,hard,1,100% Synthetic,feature,"[""feature""]",False,feature,2,False,False,False,False,True,True
public_0186,intent_override,hard,2,Rubber sole,feature,"[""feature""]",False,feature,2,False,False,False,False,True,True
public_0186,intent_override,soft,1,"AmpliFoam Midsole: Engineered to maintain durability at softer densities, providing better flexibility, comfort, and platform adaptability ideal for natural running",color,"[""color"", ""use_case""]",True,color,4,False,True,False,False,True,True
public_0186,intent_override,soft,2,Ortholite Sockliner: Moisture management (Ortholite is a registered trademark of O2 Partners LLC),color,"[""color""]",False,color,4,False,True,False,False,True,True
public_0187,boundary,hard,1,leather,material,"[""material""]",False,material,3,False,False,False,False,True,True
public_0187,boundary,hard,2,100% Leather,material,"[""material""]",False,material,3,False,False,False,False,True,True
public_0187,boundary,soft,1,Leather sole,material,"[""material""]",False,material,4,False,False,False,False,True,True
public_0187,boundary,soft,2,Leather slip-on featuring dual gore panels at entry and padded collar,material,"[""material""]",False,material,4,False,False,False,False,True,True
public_0188,buying,hard,1,leather,material,"[""material""]",False,material,1,False,False,False,False,True,True
public_0188,buying,hard,2,"Artificial Leather,Leather,Pu Leather",material,"[""material""]",False,material,2,False,False,False,False,True,True
public_0188,buying,soft,1,Imported,feature,"[""feature""]",False,feature,2,False,False,False,False,True,True
public_0188,buying,soft,2,Zipper closure,feature,"[""feature""]",False,feature,3,False,False,False,False,True,True
public_0189,buying,hard,1,cotton,material,"[""material""]",False,material,1,False,False,False,False,True,True
public_0189,buying,hard,2,color: black,color,"[""color""]",False,color,2,True,False,False,False,True,True
public_0189,buying,soft,1,100% Cotton,material,"[""material""]",False,material,2,False,False,False,False,True,True
public_0189,buying,soft,2,Imported,feature,"[""feature""]",False,feature,3,False,False,False,False,True,True
public_0190,buying,hard,1,polyester,material,"[""material""]",False,material,1,False,False,False,False,True,True
public_0190,buying,hard,2,"94% Polyester, 6% Spandex",material,"[""material""]",False,material,2,False,False,False,False,True,True
public_0190,buying,soft,1,Imported,feature,"[""feature""]",False,feature,2,False,False,False,False,True,True
public_0190,buying,soft,2,Pull On closure,feature,"[""feature""]",False,feature,3,False,False,False,False,True,True
public_0191,browsing,hard,1,"Polyamide,Mesh",feature,"[""feature""]",False,feature,2,False,False,False,False,True,True
public_0191,browsing,hard,2,Machine Wash,feature,"[""feature""]",False,feature,2,False,False,False,False,True,True
public_0191,browsing,soft,1,"Moisture Wicking & Breathable: These compression socks for women are made of lightweight farbic and polyamide, Moisture-wicking yarn and breathable mesh pulls perspiration away fro",feature,"[""feature""]",False,feature,3,False,False,False,False,True,True
public_0191,browsing,soft,2,"Friction & Shock Protection: Our mens compression socks use the seamless toe design, these compression socks for men circulation have targeted cushioning on the footbed for shock a",feature,"[""feature""]",False,feature,3,False,False,False,False,True,True
public_0192,boundary,hard,1,100% Textile Synthetics,feature,"[""feature""]",False,feature,3,False,False,False,False,True,True
public_0192,boundary,hard,2,color: pink,color,"[""color""]",False,color,3,True,False,False,False,True,True
public_0192,boundary,soft,1,Imported,feature,"[""feature""]",False,feature,4,False,False,False,False,True,True
public_0192,boundary,soft,2,Ethylene Vinyl Acetate sole,feature,"[""feature""]",False,feature,4,False,False,False,False,True,True
public_0193,buying,hard,1,fabric,material,"[""material""]",False,material,1,False,False,False,False,True,True
public_0193,buying,hard,2,color: red,color,"[""color""]",False,color,2,True,False,False,False,True,True
public_0193,buying,soft,1,Chiffon,feature,"[""feature""]",False,feature,2,False,False,False,False,True,True
public_0193,buying,soft,2,Hand Wash Only,feature,"[""feature""]",False,feature,3,False,False,False,False,True,True
public_0194,buying,hard,1,rayon,material,"[""material""]",False,material,1,False,False,False,False,True,True
public_0194,buying,hard,2,"95% Rayon, 5% Spandex",material,"[""material""]",False,material,2,False,False,False,False,True,True
public_0194,buying,soft,1,Pull On closure,feature,"[""feature""]",False,feature,2,False,False,False,False,True,True
public_0194,buying,soft,2,Hand Wash Only,feature,"[""feature""]",False,feature,3,False,False,False,False,True,True
public_0195,browsing,hard,1,rayon,material,"[""material""]",False,material,2,False,False,False,False,True,True
public_0195,browsing,hard,2,100% Rayon,material,"[""material""]",False,material,2,False,False,False,False,True,True
public_0195,browsing,soft,1,Pull On closure,feature,"[""feature""]",False,feature,3,False,False,False,False,True,True
public_0195,browsing,soft,2,100%Rayon,material,"[""material""]",False,material,3,False,False,False,False,True,True
public_0196,browsing,hard,1,Rubber sole,feature,"[""feature""]",False,feature,2,False,False,False,False,True,True
public_0196,browsing,hard,2,Design in USA,feature,"[""feature""]",False,feature,2,False,False,False,False,True,True
public_0196,browsing,soft,1,"Heel height: 0.15"" (approx)",feature,"[""feature""]",False,feature,3,False,False,False,False,True,True
public_0196,browsing,soft,2,Ultra Flexible Rubber Outsole,feature,"[""feature""]",False,feature,3,False,False,False,False,True,True
public_0197,intent_override,hard,1,"What is in the package?EFIXTK watch band tool kit comes with a watch band link pin remover with 6 extra tips, a plastic watch holder, a dual head hammer, 4 pin punches,20pcs cotter",feature,"[""feature""]",False,feature,2,False,False,False,False,True,True
public_0197,intent_override,hard,2,"Easy to use: Size your watch band yourself with this small, simple tool effectively without wiggling",size,"[""size""]",False,size,2,False,False,False,False,True,True
public_0197,intent_override,soft,1,"Fit for different sizes,Fit bands up to 30mm wide ,6 replacement pins and an adjustable base allow for use with different band thicknesses",size,"[""size"", ""style""]",True,size,3,False,False,False,False,True,True
public_0197,intent_override,soft,2,"VALUE KIT FOR MONEY SAVING - This watch band link remover is great for removing and inserting spring bars straps, and widely used in up to 30mm wide watch band replace, watch repai",size,"[""size""]",False,size,3,False,False,False,False,True,True
public_0198,intent_override,hard,1,leather,material,"[""material""]",False,material,2,False,False,False,False,True,True
public_0198,intent_override,hard,2,color: black,color,"[""color""]",False,color,2,True,False,False,False,True,True
public_0198,intent_override,soft,1,PU,feature,"[""feature""]",False,feature,3,False,False,False,False,True,True
public_0198,intent_override,soft,2,Imported,feature,"[""feature""]",False,feature,3,False,False,False,False,True,True
public_0199,buying,hard,1,cotton,material,"[""material""]",False,material,1,False,False,False,False,True,True
public_0199,buying,hard,2,Imported,feature,"[""feature""]",False,feature,2,False,False,False,False,True,True
public_0199,buying,soft,1,Machine Wash,feature,"[""feature""]",False,feature,2,False,False,False,False,True,True
public_0199,buying,soft,2,"100% Cotton Size:3T (2-3), 4T (3-4), 5 (5-6), 6 (6-7), 8 (7-8), 10 (9-10), 12 (10-12)",material,"[""material"", ""size""]",True,material,3,False,False,False,False,True,True
public_0200,buying,hard,1,Ethylene Vinyl Acetate sole,feature,"[""feature""]",False,feature,1,False,False,False,False,True,True
public_0200,buying,hard,2,Heel measures approximately 2.3 centimeters,feature,"[""feature""]",False,feature,2,False,False,False,False,True,True
public_0200,buying,soft,1,"【Concise Style】Diamond pattern and raised design, pure color, casual style are quite suitable for home and any other casual occasion",color,"[""color"", ""style""]",True,color,2,False,True,False,False,True,True
public_0200,buying,soft,2,"【Soft & Lightweight】Which only weight about 200g, lightweight and durable EVA material can arbitrary bending, thick soles design with light rebound ability, give your feet ultimate",feature,"[""feature""]",False,feature,3,False,False,False,False,True,True
