sample_id,scenario_type,turn,disclosed_constraint_count,override_applied,agent_query,latest_message,target_asin,evaluation_mode,latest_message_bm25_rank,stateful_bm25_rank,exact_phrase_rank,field_aware_bm25_rank,dense_rank,hybrid_rrf_rank
public_0141,browsing,6,4,True,"Piercing Jewelry Screws You will receive 6 Pcs silver nose studs, coming with one free gift velvet bag. Can be used as nose rings, nose piercings, nose rings studs, nose piercing jewelry, nostril piercing color: red Nose Rings Studs Size: 20 gauge (0.8mm), Pin Length: 7mm (9/32""), Round Cubic Zirconia Size: 2mm. Easy to Put In and Take Off, absolutely make you feel beautiful, comfortable, happ High quality 316L surgical stainless steel, hypoallergenic, nickel and lead free, never rust and tarnish resistance, lightweight. High-polished finishing and electroplating, super",I don't have an additional preference for other.,B0BLH7JHG8,agent_realistic,21229,1,1,1,7,2
public_0141,browsing,7,4,True,"Piercing Jewelry Screws You will receive 6 Pcs silver nose studs, coming with one free gift velvet bag. Can be used as nose rings, nose piercings, nose rings studs, nose piercing jewelry, nostril piercing color: red Nose Rings Studs Size: 20 gauge (0.8mm), Pin Length: 7mm (9/32""), Round Cubic Zirconia Size: 2mm. Easy to Put In and Take Off, absolutely make you feel beautiful, comfortable, happ High quality 316L surgical stainless steel, hypoallergenic, nickel and lead free, never rust and tarnish resistance, lightweight. High-polished finishing and electroplating, super",I don't have an additional preference for other.,B0BLH7JHG8,agent_realistic,21229,1,1,1,7,2
public_0141,browsing,8,4,True,"Piercing Jewelry Screws You will receive 6 Pcs silver nose studs, coming with one free gift velvet bag. Can be used as nose rings, nose piercings, nose rings studs, nose piercing jewelry, nostril piercing color: red Nose Rings Studs Size: 20 gauge (0.8mm), Pin Length: 7mm (9/32""), Round Cubic Zirconia Size: 2mm. Easy to Put In and Take Off, absolutely make you feel beautiful, comfortable, happ High quality 316L surgical stainless steel, hypoallergenic, nickel and lead free, never rust and tarnish resistance, lightweight. High-polished finishing and electroplating, super",I don't have an additional preference for other.,B0BLH7JHG8,agent_realistic,21229,1,1,1,7,2
public_0141,browsing,9,4,True,"Piercing Jewelry Screws You will receive 6 Pcs silver nose studs, coming with one free gift velvet bag. Can be used as nose rings, nose piercings, nose rings studs, nose piercing jewelry, nostril piercing color: red Nose Rings Studs Size: 20 gauge (0.8mm), Pin Length: 7mm (9/32""), Round Cubic Zirconia Size: 2mm. Easy to Put In and Take Off, absolutely make you feel beautiful, comfortable, happ High quality 316L surgical stainless steel, hypoallergenic, nickel and lead free, never rust and tarnish resistance, lightweight. High-polished finishing and electroplating, super",I don't have an additional preference for other.,B0BLH7JHG8,agent_realistic,21229,1,1,1,7,2
public_0141,browsing,10,4,True,"Piercing Jewelry Screws You will receive 6 Pcs silver nose studs, coming with one free gift velvet bag. Can be used as nose rings, nose piercings, nose rings studs, nose piercing jewelry, nostril piercing color: red Nose Rings Studs Size: 20 gauge (0.8mm), Pin Length: 7mm (9/32""), Round Cubic Zirconia Size: 2mm. Easy to Put In and Take Off, absolutely make you feel beautiful, comfortable, happ High quality 316L surgical stainless steel, hypoallergenic, nickel and lead free, never rust and tarnish resistance, lightweight. High-polished finishing and electroplating, super",I don't have an additional preference for other.,B0BLH7JHG8,agent_realistic,21229,1,1,1,7,2
public_0142,intent_override,1,0,False,"Bracelets Link Bracelet Size: Length-8.34 inch, width-0.4 inch, weight: 54g. smooth chain, lightweight and comfortable to wear, perfect for bike enthusiasts etc","I'm looking for Bracelets Link. Bracelet Size: Length-8.34 inch, width-0.4 inch, weight: 54g. smooth chain, lightweight and comfortable to wear, perfect for bike enthusiasts etc",B07YRGC1Q1,agent_realistic,1,1,1,1,126,13
public_0142,intent_override,2,2,False,"Bracelets Link Bracelet Size: Length-8.34 inch, width-0.4 inch, weight: 54g. smooth chain, lightweight and comfortable to wear, perfect for bike enthusiasts etc Stainless Steel Bike Bracelet: Handcrafted with high quality material, 100% HYPOALLERGENIC, Lead & Nickel Free, Stronger and very LOW MAINTENANCE Metal, long lasting IP vacuum Plat color: black","For that, what matters is: Stainless Steel Bike Bracelet: Handcrafted with high quality material, 100% HYPOALLERGENIC, Lead & Nickel Free, Stronger and very LOW MAINTENANCE Metal, long lasting IP vacuum Plat; color: black.",B07YRGC1Q1,agent_realistic,1,1,1,1,10,2
public_0142,intent_override,3,4,False,"Bracelets Link Bracelet Size: Length-8.34 inch, width-0.4 inch, weight: 54g. smooth chain, lightweight and comfortable to wear, perfect for bike enthusiasts etc Stainless Steel Bike Bracelet: Handcrafted with high quality material, 100% HYPOALLERGENIC, Lead & Nickel Free, Stronger and very LOW MAINTENANCE Metal, long lasting IP vacuum Plat color: black Unique Design: Inspire from Royal Knight, high polished bright chain links, with strong fold-over clasp, personalized colors match can highlights the low-key but noble quality and","For that, what matters is: Unique Design: Inspire from Royal Knight, high polished bright chain links, with strong fold-over clasp, personalized colors match can highlights the low-key but noble quality and; Bracelet Size: Length-8.34 inch, width-0.4 inch, weight: 54g. smooth chain, lightweight and comfortable to wear, perfect for bike enthusiasts etc.",B07YRGC1Q1,agent_realistic,1,1,1,1,6,2
public_0142,intent_override,4,4,True,"Bracelets Link Stainless Steel Bike Bracelet: Handcrafted with high quality material, 100% HYPOALLERGENIC, Lead & Nickel Free, Stronger and very LOW MAINTENANCE Metal, long lasting IP vacuum Plat color: black Unique Design: Inspire from Royal Knight, high polished bright chain links, with strong fold-over clasp, personalized colors match can highlights the low-key but noble quality and","Actually, ignore my earlier preference. What I need is: Stainless Steel Bike Bracelet: Handcrafted with high quality material, 100% HYPOALLERGENIC, Lead & Nickel Free, Stronger and very LOW MAINTENANCE Metal, long lasting IP vacuum Plat.",B07YRGC1Q1,agent_realistic,1,1,1,1,2,1
public_0142,intent_override,5,4,True,"Bracelets Link Stainless Steel Bike Bracelet: Handcrafted with high quality material, 100% HYPOALLERGENIC, Lead & Nickel Free, Stronger and very LOW MAINTENANCE Metal, long lasting IP vacuum Plat color: black Unique Design: Inspire from Royal Knight, high polished bright chain links, with strong fold-over clasp, personalized colors match can highlights the low-key but noble quality and",I don't have an additional preference for other.,B07YRGC1Q1,agent_realistic,3418,1,1,1,2,1
public_0142,intent_override,6,4,True,"Bracelets Link Stainless Steel Bike Bracelet: Handcrafted with high quality material, 100% HYPOALLERGENIC, Lead & Nickel Free, Stronger and very LOW MAINTENANCE Metal, long lasting IP vacuum Plat color: black Unique Design: Inspire from Royal Knight, high polished bright chain links, with strong fold-over clasp, personalized colors match can highlights the low-key but noble quality and",I don't have an additional preference for other.,B07YRGC1Q1,agent_realistic,3418,1,1,1,2,1
public_0142,intent_override,7,4,True,"Bracelets Link Stainless Steel Bike Bracelet: Handcrafted with high quality material, 100% HYPOALLERGENIC, Lead & Nickel Free, Stronger and very LOW MAINTENANCE Metal, long lasting IP vacuum Plat color: black Unique Design: Inspire from Royal Knight, high polished bright chain links, with strong fold-over clasp, personalized colors match can highlights the low-key but noble quality and",I don't have an additional preference for other.,B07YRGC1Q1,agent_realistic,3418,1,1,1,2,1
public_0142,intent_override,8,4,True,"Bracelets Link Stainless Steel Bike Bracelet: Handcrafted with high quality material, 100% HYPOALLERGENIC, Lead & Nickel Free, Stronger and very LOW MAINTENANCE Metal, long lasting IP vacuum Plat color: black Unique Design: Inspire from Royal Knight, high polished bright chain links, with strong fold-over clasp, personalized colors match can highlights the low-key but noble quality and",I don't have an additional preference for other.,B07YRGC1Q1,agent_realistic,3418,1,1,1,2,1
public_0142,intent_override,9,4,True,"Bracelets Link Stainless Steel Bike Bracelet: Handcrafted with high quality material, 100% HYPOALLERGENIC, Lead & Nickel Free, Stronger and very LOW MAINTENANCE Metal, long lasting IP vacuum Plat color: black Unique Design: Inspire from Royal Knight, high polished bright chain links, with strong fold-over clasp, personalized colors match can highlights the low-key but noble quality and",I don't have an additional preference for other.,B07YRGC1Q1,agent_realistic,3418,1,1,1,2,1
public_0142,intent_override,10,4,True,"Bracelets Link Stainless Steel Bike Bracelet: Handcrafted with high quality material, 100% HYPOALLERGENIC, Lead & Nickel Free, Stronger and very LOW MAINTENANCE Metal, long lasting IP vacuum Plat color: black Unique Design: Inspire from Royal Knight, high polished bright chain links, with strong fold-over clasp, personalized colors match can highlights the low-key but noble quality and",I don't have an additional preference for other.,B07YRGC1Q1,agent_realistic,3418,1,1,1,2,1
public_0143,buying,1,1,True,Dresses Work rayon,I'm looking for Dresses Work. A key requirement is: rayon.,B01H54X6CM,agent_realistic,45,18,19,652,3690,1218
public_0143,buying,2,3,True,"Dresses Work rayon 65% Rayon, 30% Cotton, 5% Spandex Imported","For that, what matters is: 65% Rayon, 30% Cotton, 5% Spandex; Imported.",B01H54X6CM,agent_realistic,4,1,1,56,1381,126
public_0143,buying,3,4,True,"Dresses Work rayon 65% Rayon, 30% Cotton, 5% Spandex Imported Zipper closure","For that, what matters is: Zipper closure.",B01H54X6CM,agent_realistic,874,1,1,44,2051,102
public_0143,buying,4,4,True,"Dresses Work rayon 65% Rayon, 30% Cotton, 5% Spandex Imported Zipper closure",I don't have an additional preference for other.,B01H54X6CM,agent_realistic,28151,1,1,44,2051,102
public_0143,buying,5,4,True,"Dresses Work rayon 65% Rayon, 30% Cotton, 5% Spandex Imported Zipper closure",I don't have an additional preference for other.,B01H54X6CM,agent_realistic,28151,1,1,44,2051,102
public_0143,buying,6,4,True,"Dresses Work rayon 65% Rayon, 30% Cotton, 5% Spandex Imported Zipper closure",I don't have an additional preference for other.,B01H54X6CM,agent_realistic,28151,1,1,44,2051,102
public_0143,buying,7,4,True,"Dresses Work rayon 65% Rayon, 30% Cotton, 5% Spandex Imported Zipper closure",I don't have an additional preference for other.,B01H54X6CM,agent_realistic,28151,1,1,44,2051,102
public_0143,buying,8,4,True,"Dresses Work rayon 65% Rayon, 30% Cotton, 5% Spandex Imported Zipper closure",I don't have an additional preference for other.,B01H54X6CM,agent_realistic,28151,1,1,44,2051,102
public_0143,buying,9,4,True,"Dresses Work rayon 65% Rayon, 30% Cotton, 5% Spandex Imported Zipper closure",I don't have an additional preference for other.,B01H54X6CM,agent_realistic,28151,1,1,44,2051,102
public_0143,buying,10,4,True,"Dresses Work rayon 65% Rayon, 30% Cotton, 5% Spandex Imported Zipper closure",I don't have an additional preference for other.,B01H54X6CM,agent_realistic,28151,1,1,44,2051,102
public_0144,intent_override,1,0,False,Jackets & Vests Down Jackets & Parkas Zipper closure,I'm looking for Jackets & Vests Down Jackets & Parkas. Zipper closure,B08LMMDYV7,agent_realistic,219,235,26,139,43,57
public_0144,intent_override,2,2,False,Jackets & Vests Down Jackets & Parkas Zipper closure polyester 100% Polyester,"For that, what matters is: polyester; 100% Polyester.",B08LMMDYV7,agent_realistic,3154,268,18,136,81,82
public_0144,intent_override,3,4,False,Jackets & Vests Down Jackets & Parkas Zipper closure polyester 100% Polyester Imported,"For that, what matters is: Imported; Zipper closure.",B08LMMDYV7,agent_realistic,1225,259,14,133,145,110
public_0144,intent_override,4,4,True,Jackets & Vests Down Jackets & Parkas polyester 100% Polyester Imported,"Actually, ignore my earlier preference. What I need is: polyester.",B08LMMDYV7,agent_realistic,1929,267,17,149,129,110
public_0144,intent_override,5,4,True,Jackets & Vests Down Jackets & Parkas polyester 100% Polyester Imported,I don't have an additional preference for other.,B08LMMDYV7,agent_realistic,14884,267,17,149,129,110
public_0144,intent_override,6,4,True,Jackets & Vests Down Jackets & Parkas polyester 100% Polyester Imported,I don't have an additional preference for other.,B08LMMDYV7,agent_realistic,14884,267,17,149,129,110
public_0144,intent_override,7,4,True,Jackets & Vests Down Jackets & Parkas polyester 100% Polyester Imported,I don't have an additional preference for other.,B08LMMDYV7,agent_realistic,14884,267,17,149,129,110
public_0144,intent_override,8,4,True,Jackets & Vests Down Jackets & Parkas polyester 100% Polyester Imported,I don't have an additional preference for other.,B08LMMDYV7,agent_realistic,14884,267,17,149,129,110
public_0144,intent_override,9,4,True,Jackets & Vests Down Jackets & Parkas polyester 100% Polyester Imported,I don't have an additional preference for other.,B08LMMDYV7,agent_realistic,14884,267,17,149,129,110
public_0144,intent_override,10,4,True,Jackets & Vests Down Jackets & Parkas polyester 100% Polyester Imported,I don't have an additional preference for other.,B08LMMDYV7,agent_realistic,14884,267,17,149,129,110
public_0145,buying,1,1,True,Active Athletic Socks cotton,I'm looking for Active Athletic Socks. A key requirement is: cotton.,B00IJZZWGA,agent_realistic,99,127,6,19,86,20
public_0145,buying,2,3,True,Active Athletic Socks cotton color: black Cotton,"For that, what matters is: color: black; Cotton.",B00IJZZWGA,agent_realistic,862,53,21,17,55,19
public_0145,buying,3,4,True,Active Athletic Socks cotton color: black Cotton Imported,"For that, what matters is: Imported.",B00IJZZWGA,agent_realistic,1428,53,12,17,62,19
public_0145,buying,4,4,True,Active Athletic Socks cotton color: black Cotton Imported,I don't have an additional preference for other.,B00IJZZWGA,agent_realistic,17795,53,12,17,62,19
public_0145,buying,5,4,True,Active Athletic Socks cotton color: black Cotton Imported,I don't have an additional preference for other.,B00IJZZWGA,agent_realistic,17795,53,12,17,62,19
public_0145,buying,6,4,True,Active Athletic Socks cotton color: black Cotton Imported,I don't have an additional preference for other.,B00IJZZWGA,agent_realistic,17795,53,12,17,62,19
public_0145,buying,7,4,True,Active Athletic Socks cotton color: black Cotton Imported,I don't have an additional preference for other.,B00IJZZWGA,agent_realistic,17795,53,12,17,62,19
public_0145,buying,8,4,True,Active Athletic Socks cotton color: black Cotton Imported,I don't have an additional preference for other.,B00IJZZWGA,agent_realistic,17795,53,12,17,62,19
public_0145,buying,9,4,True,Active Athletic Socks cotton color: black Cotton Imported,I don't have an additional preference for other.,B00IJZZWGA,agent_realistic,17795,53,12,17,62,19
public_0145,buying,10,4,True,Active Athletic Socks cotton color: black Cotton Imported,I don't have an additional preference for other.,B00IJZZWGA,agent_realistic,17795,53,12,17,62,19
public_0146,buying,1,1,True,Women Dresses rayon,I'm looking for Women Dresses. A key requirement is: rayon.,B0BCQWYQLQ,agent_realistic,87,104,79,190,220,158
public_0146,buying,2,3,True,Women Dresses rayon 50%Rayon+45%Polyester+5%Spandex Imported,"For that, what matters is: 50%Rayon+45%Polyester+5%Spandex; Imported.",B0BCQWYQLQ,agent_realistic,7,1,4,42,1172,101
public_0146,buying,3,4,True,Women Dresses rayon 50%Rayon+45%Polyester+5%Spandex Imported Zipper closure,"For that, what matters is: Zipper closure.",B0BCQWYQLQ,agent_realistic,3220,2,1,38,2470,94
public_0146,buying,4,4,True,Women Dresses rayon 50%Rayon+45%Polyester+5%Spandex Imported Zipper closure,I don't have an additional preference for other.,B0BCQWYQLQ,agent_realistic,19274,2,1,38,2470,94
public_0146,buying,5,4,True,Women Dresses rayon 50%Rayon+45%Polyester+5%Spandex Imported Zipper closure,I don't have an additional preference for other.,B0BCQWYQLQ,agent_realistic,19274,2,1,38,2470,94
public_0146,buying,6,4,True,Women Dresses rayon 50%Rayon+45%Polyester+5%Spandex Imported Zipper closure,I don't have an additional preference for other.,B0BCQWYQLQ,agent_realistic,19274,2,1,38,2470,94
public_0146,buying,7,4,True,Women Dresses rayon 50%Rayon+45%Polyester+5%Spandex Imported Zipper closure,I don't have an additional preference for other.,B0BCQWYQLQ,agent_realistic,19274,2,1,38,2470,94
public_0146,buying,8,4,True,Women Dresses rayon 50%Rayon+45%Polyester+5%Spandex Imported Zipper closure,I don't have an additional preference for other.,B0BCQWYQLQ,agent_realistic,19274,2,1,38,2470,94
public_0146,buying,9,4,True,Women Dresses rayon 50%Rayon+45%Polyester+5%Spandex Imported Zipper closure,I don't have an additional preference for other.,B0BCQWYQLQ,agent_realistic,19274,2,1,38,2470,94
public_0146,buying,10,4,True,Women Dresses rayon 50%Rayon+45%Polyester+5%Spandex Imported Zipper closure,I don't have an additional preference for other.,B0BCQWYQLQ,agent_realistic,19274,2,1,38,2470,94
public_0147,browsing,1,0,True,Sleep & Lounge Lingerie,"I'm looking for Sleep & Lounge Lingerie, but I'm still exploring.",B077276QGC,agent_realistic,813,1375,370,820,2385,1117
public_0147,browsing,2,2,True,"Sleep & Lounge Lingerie cotton 95% Combed Cotton, 5% Spandex of Women's 4-PACK High Waisted Underwear. Machine Wash with laundry bag (30°C)","For that, what matters is: cotton; 95% Combed Cotton, 5% Spandex of Women's 4-PACK High Waisted Underwear. Machine Wash with laundry bag (30°C).",B077276QGC,agent_realistic,2,2,1,4,106,15
public_0147,browsing,3,4,True,"Sleep & Lounge Lingerie cotton 95% Combed Cotton, 5% Spandex of Women's 4-PACK High Waisted Underwear. Machine Wash with laundry bag (30°C) Hand Wash Only STRETCHY COVERED WAISTBAND: Soft stretchy DOUBLE-LAYER fabric covered waistband sits right at the waist. No rolling or bunching, with no compression but perfectly snuggish. The hig","For that, what matters is: Hand Wash Only; STRETCHY COVERED WAISTBAND: Soft stretchy DOUBLE-LAYER fabric covered waistband sits right at the waist. No rolling or bunching, with no compression but perfectly snuggish. The hig.",B077276QGC,agent_realistic,1,1,1,1,22,6
public_0147,browsing,4,4,True,"Sleep & Lounge Lingerie cotton 95% Combed Cotton, 5% Spandex of Women's 4-PACK High Waisted Underwear. Machine Wash with laundry bag (30°C) Hand Wash Only STRETCHY COVERED WAISTBAND: Soft stretchy DOUBLE-LAYER fabric covered waistband sits right at the waist. No rolling or bunching, with no compression but perfectly snuggish. The hig",I don't have an additional preference for other.,B077276QGC,agent_realistic,22316,1,1,1,22,6
public_0147,browsing,5,4,True,"Sleep & Lounge Lingerie cotton 95% Combed Cotton, 5% Spandex of Women's 4-PACK High Waisted Underwear. Machine Wash with laundry bag (30°C) Hand Wash Only STRETCHY COVERED WAISTBAND: Soft stretchy DOUBLE-LAYER fabric covered waistband sits right at the waist. No rolling or bunching, with no compression but perfectly snuggish. The hig",I don't have an additional preference for other.,B077276QGC,agent_realistic,22316,1,1,1,22,6
public_0147,browsing,6,4,True,"Sleep & Lounge Lingerie cotton 95% Combed Cotton, 5% Spandex of Women's 4-PACK High Waisted Underwear. Machine Wash with laundry bag (30°C) Hand Wash Only STRETCHY COVERED WAISTBAND: Soft stretchy DOUBLE-LAYER fabric covered waistband sits right at the waist. No rolling or bunching, with no compression but perfectly snuggish. The hig",I don't have an additional preference for other.,B077276QGC,agent_realistic,22316,1,1,1,22,6
public_0147,browsing,7,4,True,"Sleep & Lounge Lingerie cotton 95% Combed Cotton, 5% Spandex of Women's 4-PACK High Waisted Underwear. Machine Wash with laundry bag (30°C) Hand Wash Only STRETCHY COVERED WAISTBAND: Soft stretchy DOUBLE-LAYER fabric covered waistband sits right at the waist. No rolling or bunching, with no compression but perfectly snuggish. The hig",I don't have an additional preference for other.,B077276QGC,agent_realistic,22316,1,1,1,22,6
public_0147,browsing,8,4,True,"Sleep & Lounge Lingerie cotton 95% Combed Cotton, 5% Spandex of Women's 4-PACK High Waisted Underwear. Machine Wash with laundry bag (30°C) Hand Wash Only STRETCHY COVERED WAISTBAND: Soft stretchy DOUBLE-LAYER fabric covered waistband sits right at the waist. No rolling or bunching, with no compression but perfectly snuggish. The hig",I don't have an additional preference for other.,B077276QGC,agent_realistic,22316,1,1,1,22,6
public_0147,browsing,9,4,True,"Sleep & Lounge Lingerie cotton 95% Combed Cotton, 5% Spandex of Women's 4-PACK High Waisted Underwear. Machine Wash with laundry bag (30°C) Hand Wash Only STRETCHY COVERED WAISTBAND: Soft stretchy DOUBLE-LAYER fabric covered waistband sits right at the waist. No rolling or bunching, with no compression but perfectly snuggish. The hig",I don't have an additional preference for other.,B077276QGC,agent_realistic,22316,1,1,1,22,6
public_0147,browsing,10,4,True,"Sleep & Lounge Lingerie cotton 95% Combed Cotton, 5% Spandex of Women's 4-PACK High Waisted Underwear. Machine Wash with laundry bag (30°C) Hand Wash Only STRETCHY COVERED WAISTBAND: Soft stretchy DOUBLE-LAYER fabric covered waistband sits right at the waist. No rolling or bunching, with no compression but perfectly snuggish. The hig",I don't have an additional preference for other.,B077276QGC,agent_realistic,22316,1,1,1,22,6
public_0148,buying,1,1,True,Panties Bikinis cotton,I'm looking for Panties Bikinis. A key requirement is: cotton.,B0BQC2NRG2,agent_realistic,7,8,4,59,164,78
public_0148,buying,2,3,True,"Panties Bikinis cotton 50% Cotton, 50% Polyester Imported","For that, what matters is: 50% Cotton, 50% Polyester; Imported.",B0BQC2NRG2,agent_realistic,465,1,1,29,28,17
public_0148,buying,3,4,True,"Panties Bikinis cotton 50% Cotton, 50% Polyester Imported Pull On closure","For that, what matters is: Pull On closure.",B0BQC2NRG2,agent_realistic,3461,1,1,18,50,17
public_0148,buying,4,4,True,"Panties Bikinis cotton 50% Cotton, 50% Polyester Imported Pull On closure",I don't have an additional preference for other.,B0BQC2NRG2,agent_realistic,13425,1,1,18,50,17
public_0148,buying,5,4,True,"Panties Bikinis cotton 50% Cotton, 50% Polyester Imported Pull On closure",I don't have an additional preference for other.,B0BQC2NRG2,agent_realistic,13425,1,1,18,50,17
public_0148,buying,6,4,True,"Panties Bikinis cotton 50% Cotton, 50% Polyester Imported Pull On closure",I don't have an additional preference for other.,B0BQC2NRG2,agent_realistic,13425,1,1,18,50,17
public_0148,buying,7,4,True,"Panties Bikinis cotton 50% Cotton, 50% Polyester Imported Pull On closure",I don't have an additional preference for other.,B0BQC2NRG2,agent_realistic,13425,1,1,18,50,17
public_0148,buying,8,4,True,"Panties Bikinis cotton 50% Cotton, 50% Polyester Imported Pull On closure",I don't have an additional preference for other.,B0BQC2NRG2,agent_realistic,13425,1,1,18,50,17
public_0148,buying,9,4,True,"Panties Bikinis cotton 50% Cotton, 50% Polyester Imported Pull On closure",I don't have an additional preference for other.,B0BQC2NRG2,agent_realistic,13425,1,1,18,50,17
public_0148,buying,10,4,True,"Panties Bikinis cotton 50% Cotton, 50% Polyester Imported Pull On closure",I don't have an additional preference for other.,B0BQC2NRG2,agent_realistic,13425,1,1,18,50,17
public_0149,buying,1,1,True,Backpacks Casual Daypacks leather,I'm looking for Backpacks Casual Daypacks. A key requirement is: leather.,B07CBYYHTL,agent_realistic,165,160,6,52,253,91
public_0149,buying,2,3,True,Backpacks Casual Daypacks leather color: black PU,"For that, what matters is: color: black; PU.",B07CBYYHTL,agent_realistic,42,31,14,4,89,10
public_0149,buying,3,4,True,Backpacks Casual Daypacks leather color: black PU 进口,"For that, what matters is: 进口.",B07CBYYHTL,agent_realistic,3654,31,2,4,43,6
public_0149,buying,4,4,True,Backpacks Casual Daypacks leather color: black PU 进口,I don't have an additional preference for other.,B07CBYYHTL,agent_realistic,15451,31,2,4,43,6
public_0149,buying,5,4,True,Backpacks Casual Daypacks leather color: black PU 进口,I don't have an additional preference for other.,B07CBYYHTL,agent_realistic,15451,31,2,4,43,6
public_0149,buying,6,4,True,Backpacks Casual Daypacks leather color: black PU 进口,I don't have an additional preference for other.,B07CBYYHTL,agent_realistic,15451,31,2,4,43,6
public_0149,buying,7,4,True,Backpacks Casual Daypacks leather color: black PU 进口,I don't have an additional preference for other.,B07CBYYHTL,agent_realistic,15451,31,2,4,43,6
public_0149,buying,8,4,True,Backpacks Casual Daypacks leather color: black PU 进口,I don't have an additional preference for other.,B07CBYYHTL,agent_realistic,15451,31,2,4,43,6
public_0149,buying,9,4,True,Backpacks Casual Daypacks leather color: black PU 进口,I don't have an additional preference for other.,B07CBYYHTL,agent_realistic,15451,31,2,4,43,6
public_0149,buying,10,4,True,Backpacks Casual Daypacks leather color: black PU 进口,I don't have an additional preference for other.,B07CBYYHTL,agent_realistic,15451,31,2,4,43,6
public_0150,browsing,1,0,True,Medical Scrub Jackets,"I'm looking for Medical Scrub Jackets, but I'm still exploring.",B07P6MPQY5,agent_realistic,7,9,2,34,5,12
public_0150,browsing,2,2,True,"Medical Scrub Jackets polyester 65% Polyester, 35% Cotton","For that, what matters is: polyester; 65% Polyester, 35% Cotton.",B07P6MPQY5,agent_realistic,419,7,1,20,7,8
public_0150,browsing,3,4,True,"Medical Scrub Jackets polyester 65% Polyester, 35% Cotton CLOSURE: Zip Front closure Hand Wash Only","For that, what matters is: CLOSURE: Zip Front closure; Hand Wash Only.",B07P6MPQY5,agent_realistic,85,1,1,11,5,4
public_0150,browsing,4,4,True,"Medical Scrub Jackets polyester 65% Polyester, 35% Cotton CLOSURE: Zip Front closure Hand Wash Only",I don't have an additional preference for other.,B07P6MPQY5,agent_realistic,20264,1,1,11,5,4
public_0150,browsing,5,4,True,"Medical Scrub Jackets polyester 65% Polyester, 35% Cotton CLOSURE: Zip Front closure Hand Wash Only",I don't have an additional preference for other.,B07P6MPQY5,agent_realistic,20264,1,1,11,5,4
public_0150,browsing,6,4,True,"Medical Scrub Jackets polyester 65% Polyester, 35% Cotton CLOSURE: Zip Front closure Hand Wash Only",I don't have an additional preference for other.,B07P6MPQY5,agent_realistic,20264,1,1,11,5,4
public_0150,browsing,7,4,True,"Medical Scrub Jackets polyester 65% Polyester, 35% Cotton CLOSURE: Zip Front closure Hand Wash Only",I don't have an additional preference for other.,B07P6MPQY5,agent_realistic,20264,1,1,11,5,4
public_0150,browsing,8,4,True,"Medical Scrub Jackets polyester 65% Polyester, 35% Cotton CLOSURE: Zip Front closure Hand Wash Only",I don't have an additional preference for other.,B07P6MPQY5,agent_realistic,20264,1,1,11,5,4
public_0150,browsing,9,4,True,"Medical Scrub Jackets polyester 65% Polyester, 35% Cotton CLOSURE: Zip Front closure Hand Wash Only",I don't have an additional preference for other.,B07P6MPQY5,agent_realistic,20264,1,1,11,5,4
public_0150,browsing,10,4,True,"Medical Scrub Jackets polyester 65% Polyester, 35% Cotton CLOSURE: Zip Front closure Hand Wash Only",I don't have an additional preference for other.,B07P6MPQY5,agent_realistic,20264,1,1,11,5,4
public_0151,browsing,1,0,True,Outdoor & Work Work & Safety,"I'm looking for Outdoor & Work Work & Safety, but I'm still exploring.",B08CFNQNJK,agent_realistic,413,381,45,342,5770,654
public_0151,browsing,2,2,True,Outdoor & Work Work & Safety leather Imported,"For that, what matters is: leather; Imported.",B08CFNQNJK,agent_realistic,3909,111,16,323,518,363
public_0151,browsing,3,4,True,Outdoor & Work Work & Safety leather Imported Rubber sole Shaft measures approximately Ankle from arch,"For that, what matters is: Rubber sole; Shaft measures approximately Ankle from arch.",B08CFNQNJK,agent_realistic,701,49,1,120,5,11
public_0151,browsing,4,4,True,Outdoor & Work Work & Safety leather Imported Rubber sole Shaft measures approximately Ankle from arch,I don't have an additional preference for other.,B08CFNQNJK,agent_realistic,17410,49,1,120,5,11
public_0151,browsing,5,4,True,Outdoor & Work Work & Safety leather Imported Rubber sole Shaft measures approximately Ankle from arch,I don't have an additional preference for other.,B08CFNQNJK,agent_realistic,17410,49,1,120,5,11
public_0151,browsing,6,4,True,Outdoor & Work Work & Safety leather Imported Rubber sole Shaft measures approximately Ankle from arch,I don't have an additional preference for other.,B08CFNQNJK,agent_realistic,17410,49,1,120,5,11
public_0151,browsing,7,4,True,Outdoor & Work Work & Safety leather Imported Rubber sole Shaft measures approximately Ankle from arch,I don't have an additional preference for other.,B08CFNQNJK,agent_realistic,17410,49,1,120,5,11
public_0151,browsing,8,4,True,Outdoor & Work Work & Safety leather Imported Rubber sole Shaft measures approximately Ankle from arch,I don't have an additional preference for other.,B08CFNQNJK,agent_realistic,17410,49,1,120,5,11
public_0151,browsing,9,4,True,Outdoor & Work Work & Safety leather Imported Rubber sole Shaft measures approximately Ankle from arch,I don't have an additional preference for other.,B08CFNQNJK,agent_realistic,17410,49,1,120,5,11
public_0151,browsing,10,4,True,Outdoor & Work Work & Safety leather Imported Rubber sole Shaft measures approximately Ankle from arch,I don't have an additional preference for other.,B08CFNQNJK,agent_realistic,17410,49,1,120,5,11
public_0152,buying,1,1,True,Watches Wrist Watches leather,I'm looking for Watches Wrist Watches. A key requirement is: leather.,B000EQU0NW,agent_realistic,1267,1040,33,276,185,221
